"","geoid","region_name","year","value","region_type","measure","measure_type","measure_units"
"2671",51059422000,"Census Tract 4220, Fairfax County, Virginia",2019,13.50445055,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2672",51059422000,"Census Tract 4220, Fairfax County, Virginia",2019,13.50445055,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2673",51059422000,"Census Tract 4220, Fairfax County, Virginia",2019,13.50445055,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2674",51059422000,"Census Tract 4220, Fairfax County, Virginia",2019,13.50445055,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2675",51059422000,"Census Tract 4220, Fairfax County, Virginia",2019,13.50445055,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2676",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2015,9.133080804,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2677",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2015,9.133080804,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2678",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2015,9.133080804,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2679",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2015,9.133080804,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2680",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2015,9.133080804,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2681",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2016,10.06711292,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2682",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2016,10.06711292,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2683",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2016,10.06711292,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2684",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2016,10.06711292,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2685",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2016,10.06711292,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2686",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2017,11.18739081,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2687",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2017,11.18739081,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2688",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2017,11.18739081,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2689",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2017,11.18739081,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2690",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2017,11.18739081,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2691",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2018,10.03864541,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2692",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2018,10.03864541,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2693",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2018,10.03864541,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2694",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2018,10.03864541,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2695",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2018,10.03864541,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2696",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2019,12.18058411,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2697",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2019,12.18058411,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2698",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2019,12.18058411,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2699",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2019,12.18058411,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2700",51059422101,"Census Tract 4221.01, Fairfax County, Virginia",2019,12.18058411,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2701",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2015,8.544249684,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2702",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2015,8.544249684,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2703",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2015,8.544249684,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2704",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2015,8.544249684,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2705",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2015,8.544249684,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2706",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2016,9.705257756,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2707",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2016,9.705257756,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2708",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2016,9.705257756,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2709",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2016,9.705257756,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2710",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2016,9.705257756,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2711",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2017,8.177426618,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2712",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2017,8.177426618,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2713",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2017,8.177426618,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2714",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2017,8.177426618,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2715",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2017,8.177426618,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2716",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2018,12.0543405,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2717",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2018,12.0543405,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2718",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2018,12.0543405,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2719",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2018,12.0543405,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2720",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2018,12.0543405,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2721",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2019,11.71472389,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2722",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2019,11.71472389,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2723",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2019,11.71472389,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2724",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2019,11.71472389,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2725",51059422102,"Census Tract 4221.02, Fairfax County, Virginia",2019,11.71472389,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2726",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2015,12.88591268,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2727",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2015,12.88591268,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2728",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2015,12.88591268,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2729",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2015,12.88591268,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2730",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2015,12.88591268,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2731",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2016,14.93334051,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2732",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2016,14.93334051,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2733",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2016,14.93334051,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2734",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2016,14.93334051,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2735",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2016,14.93334051,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2736",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2017,11.05832166,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2737",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2017,11.05832166,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2738",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2017,11.05832166,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2739",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2017,11.05832166,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2740",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2017,11.05832166,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2741",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2018,12.54337638,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2742",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2018,12.54337638,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2743",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2018,12.54337638,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2744",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2018,12.54337638,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2745",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2018,12.54337638,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2746",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2019,14.98266022,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2747",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2019,14.98266022,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2748",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2019,14.98266022,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2749",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2019,14.98266022,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2750",51059422201,"Census Tract 4222.01, Fairfax County, Virginia",2019,14.98266022,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2751",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2015,10.6346393,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2752",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2015,10.6346393,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2753",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2015,10.6346393,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2754",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2015,10.6346393,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2755",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2015,10.6346393,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2756",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2016,11.02509185,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2757",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2016,11.02509185,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2758",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2016,11.02509185,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2759",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2016,11.02509185,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2760",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2016,11.02509185,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2761",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2017,14.8804147,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2762",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2017,14.8804147,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2763",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2017,14.8804147,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2764",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2017,14.8804147,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2765",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2017,14.8804147,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2766",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2018,10.42627869,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2767",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2018,10.42627869,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2768",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2018,10.42627869,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2769",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2018,10.42627869,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2770",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2018,10.42627869,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2771",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2019,12.87938834,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2772",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2019,12.87938834,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2773",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2019,12.87938834,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2774",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2019,12.87938834,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2775",51059422202,"Census Tract 4222.02, Fairfax County, Virginia",2019,12.87938834,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2776",51059422301,"Census Tract 4223.01, Fairfax County, Virginia",2015,8.08677003,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2777",51059422301,"Census Tract 4223.01, Fairfax County, Virginia",2015,8.08677003,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2778",51059422301,"Census Tract 4223.01, Fairfax County, Virginia",2015,8.08677003,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2779",51059422301,"Census Tract 4223.01, Fairfax County, Virginia",2015,8.08677003,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2780",51059422301,"Census Tract 4223.01, Fairfax County, Virginia",2015,8.08677003,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2781",51059422301,"Census Tract 4223.01, Fairfax County, Virginia",2016,14.41168185,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2782",51059422301,"Census Tract 4223.01, Fairfax County, Virginia",2016,14.41168185,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2783",51059422301,"Census Tract 4223.01, Fairfax County, Virginia",2016,14.41168185,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2784",51059422301,"Census Tract 4223.01, Fairfax County, Virginia",2016,14.41168185,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2785",51059422301,"Census Tract 4223.01, Fairfax County, Virginia",2016,14.41168185,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2786",51059422301,"Census Tract 4223.01, Fairfax County, Virginia",2017,7.522116875,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"2787",51059422301,"Census Tract 4223.01, Fairfax County, Virginia",2017,7.522116875,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
