geoid,measure,value,year,region_type,measure_type,region_name
240217505034,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 4, Census Tract 7505.03, Frederick County, Maryland"
240217505035,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 5, Census Tract 7505.03, Frederick County, Maryland"
240217505041,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7505.04, Frederick County, Maryland"
240217505042,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7505.04, Frederick County, Maryland"
240217505043,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 3, Census Tract 7505.04, Frederick County, Maryland"
240217505044,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 4, Census Tract 7505.04, Frederick County, Maryland"
240217505051,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7505.05, Frederick County, Maryland"
240217505052,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7505.05, Frederick County, Maryland"
240217505053,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 3, Census Tract 7505.05, Frederick County, Maryland"
240217505061,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7505.06, Frederick County, Maryland"
240217505062,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7505.06, Frederick County, Maryland"
240217505063,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 3, Census Tract 7505.06, Frederick County, Maryland"
240217506001,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7506, Frederick County, Maryland"
240217506002,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7506, Frederick County, Maryland"
240217506003,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 3, Census Tract 7506, Frederick County, Maryland"
240217507011,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7507.01, Frederick County, Maryland"
240217507012,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7507.01, Frederick County, Maryland"
240217507013,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 3, Census Tract 7507.01, Frederick County, Maryland"
240217507021,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7507.02, Frederick County, Maryland"
240217507022,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7507.02, Frederick County, Maryland"
240217507023,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 3, Census Tract 7507.02, Frederick County, Maryland"
240217508011,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7508.01, Frederick County, Maryland"
240217508012,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7508.01, Frederick County, Maryland"
240217508013,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 3, Census Tract 7508.01, Frederick County, Maryland"
240217508021,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7508.02, Frederick County, Maryland"
240217508022,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7508.02, Frederick County, Maryland"
240217508023,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 3, Census Tract 7508.02, Frederick County, Maryland"
240217508031,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7508.03, Frederick County, Maryland"
240217508032,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7508.03, Frederick County, Maryland"
240217508033,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 3, Census Tract 7508.03, Frederick County, Maryland"
240217510011,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7510.01, Frederick County, Maryland"
240217510021,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7510.02, Frederick County, Maryland"
240217510022,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7510.02, Frederick County, Maryland"
240217510023,obgyns_e2sfca,0.942332428841327,2021,block group,index,"Block Group 3, Census Tract 7510.02, Frederick County, Maryland"
240217510024,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 4, Census Tract 7510.02, Frederick County, Maryland"
240217510031,obgyns_e2sfca,0.942332428841327,2021,block group,index,"Block Group 1, Census Tract 7510.03, Frederick County, Maryland"
240217510032,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7510.03, Frederick County, Maryland"
240217510033,obgyns_e2sfca,0.942332428841327,2021,block group,index,"Block Group 3, Census Tract 7510.03, Frederick County, Maryland"
240217510041,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7510.04, Frederick County, Maryland"
240217510042,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7510.04, Frederick County, Maryland"
240217512011,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7512.01, Frederick County, Maryland"
240217512012,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7512.01, Frederick County, Maryland"
240217512013,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 3, Census Tract 7512.01, Frederick County, Maryland"
240217512021,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7512.02, Frederick County, Maryland"
240217512022,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7512.02, Frederick County, Maryland"
240217512023,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 3, Census Tract 7512.02, Frederick County, Maryland"
240217512024,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 4, Census Tract 7512.02, Frederick County, Maryland"
240217512031,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7512.03, Frederick County, Maryland"
240217512032,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7512.03, Frederick County, Maryland"
240217512033,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 3, Census Tract 7512.03, Frederick County, Maryland"
240217513011,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7513.01, Frederick County, Maryland"
240217513012,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7513.01, Frederick County, Maryland"
240217513021,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7513.02, Frederick County, Maryland"
240217513022,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7513.02, Frederick County, Maryland"
240217516001,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7516, Frederick County, Maryland"
240217516002,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 2, Census Tract 7516, Frederick County, Maryland"
240217517011,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7517.01, Frederick County, Maryland"
240217517012,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7517.01, Frederick County, Maryland"
240217517013,obgyns_e2sfca,0.734916722591896,2021,block group,index,"Block Group 3, Census Tract 7517.01, Frederick County, Maryland"
240217517021,obgyns_e2sfca,0.734916722591896,2021,block group,index,"Block Group 1, Census Tract 7517.02, Frederick County, Maryland"
240217517022,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 2, Census Tract 7517.02, Frederick County, Maryland"
240217517023,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 3, Census Tract 7517.02, Frederick County, Maryland"
240217518011,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 1, Census Tract 7518.01, Frederick County, Maryland"
240217518012,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 2, Census Tract 7518.01, Frederick County, Maryland"
240217518013,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 3, Census Tract 7518.01, Frederick County, Maryland"
240217518014,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 4, Census Tract 7518.01, Frederick County, Maryland"
240217518021,obgyns_e2sfca,0.783904823731821,2021,block group,index,"Block Group 1, Census Tract 7518.02, Frederick County, Maryland"
240217518022,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 2, Census Tract 7518.02, Frederick County, Maryland"
240217518023,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 3, Census Tract 7518.02, Frederick County, Maryland"
240217519011,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 1, Census Tract 7519.01, Frederick County, Maryland"
240217519012,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 2, Census Tract 7519.01, Frederick County, Maryland"
240217519013,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 3, Census Tract 7519.01, Frederick County, Maryland"
240217519021,obgyns_e2sfca,0.734916722591896,2021,block group,index,"Block Group 1, Census Tract 7519.02, Frederick County, Maryland"
240217519022,obgyns_e2sfca,0.734916722591896,2021,block group,index,"Block Group 2, Census Tract 7519.02, Frederick County, Maryland"
240217519023,obgyns_e2sfca,0.734916722591896,2021,block group,index,"Block Group 3, Census Tract 7519.02, Frederick County, Maryland"
240217519031,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 1, Census Tract 7519.03, Frederick County, Maryland"
240217519032,obgyns_e2sfca,0.56942487371722,2021,block group,index,"Block Group 2, Census Tract 7519.03, Frederick County, Maryland"
240217519033,obgyns_e2sfca,0.56942487371722,2021,block group,index,"Block Group 3, Census Tract 7519.03, Frederick County, Maryland"
240217519034,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 4, Census Tract 7519.03, Frederick County, Maryland"
240217519035,obgyns_e2sfca,0.56942487371722,2021,block group,index,"Block Group 5, Census Tract 7519.03, Frederick County, Maryland"
240217519036,obgyns_e2sfca,0.56942487371722,2021,block group,index,"Block Group 6, Census Tract 7519.03, Frederick County, Maryland"
240217519041,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 1, Census Tract 7519.04, Frederick County, Maryland"
240217519042,obgyns_e2sfca,0.734916722591896,2021,block group,index,"Block Group 2, Census Tract 7519.04, Frederick County, Maryland"
240217520011,obgyns_e2sfca,0.56942487371722,2021,block group,index,"Block Group 1, Census Tract 7520.01, Frederick County, Maryland"
240217520012,obgyns_e2sfca,0.56942487371722,2021,block group,index,"Block Group 2, Census Tract 7520.01, Frederick County, Maryland"
240217520013,obgyns_e2sfca,0.56942487371722,2021,block group,index,"Block Group 3, Census Tract 7520.01, Frederick County, Maryland"
240217521011,obgyns_e2sfca,0.56942487371722,2021,block group,index,"Block Group 1, Census Tract 7521.01, Frederick County, Maryland"
240217521012,obgyns_e2sfca,0.56942487371722,2021,block group,index,"Block Group 2, Census Tract 7521.01, Frederick County, Maryland"
240217521021,obgyns_e2sfca,0.56942487371722,2021,block group,index,"Block Group 1, Census Tract 7521.02, Frederick County, Maryland"
240217521022,obgyns_e2sfca,0.56942487371722,2021,block group,index,"Block Group 2, Census Tract 7521.02, Frederick County, Maryland"
240217521023,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 3, Census Tract 7521.02, Frederick County, Maryland"
240217521024,obgyns_e2sfca,0.56942487371722,2021,block group,index,"Block Group 4, Census Tract 7521.02, Frederick County, Maryland"
240217522011,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 1, Census Tract 7522.01, Frederick County, Maryland"
240217522012,obgyns_e2sfca,0.783904823731821,2021,block group,index,"Block Group 2, Census Tract 7522.01, Frederick County, Maryland"
240217522021,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 1, Census Tract 7522.02, Frederick County, Maryland"
240217522022,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 2, Census Tract 7522.02, Frederick County, Maryland"
240217522023,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 3, Census Tract 7522.02, Frederick County, Maryland"
240217522041,obgyns_e2sfca,0.784033473602958,2021,block group,index,"Block Group 1, Census Tract 7522.04, Frederick County, Maryland"
240217522042,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 2, Census Tract 7522.04, Frederick County, Maryland"
240217522043,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 3, Census Tract 7522.04, Frederick County, Maryland"
240217522044,obgyns_e2sfca,0.613859873879313,2021,block group,index,"Block Group 4, Census Tract 7522.04, Frederick County, Maryland"
240217523011,obgyns_e2sfca,0.942332428841327,2021,block group,index,"Block Group 1, Census Tract 7523.01, Frederick County, Maryland"
240217523012,obgyns_e2sfca,0.942332428841327,2021,block group,index,"Block Group 2, Census Tract 7523.01, Frederick County, Maryland"
240217523013,obgyns_e2sfca,0.942332428841327,2021,block group,index,"Block Group 3, Census Tract 7523.01, Frederick County, Maryland"
240217523021,obgyns_e2sfca,0.942332428841327,2021,block group,index,"Block Group 1, Census Tract 7523.02, Frederick County, Maryland"
240217523022,obgyns_e2sfca,0.98095297830034,2021,block group,index,"Block Group 2, Census Tract 7523.02, Frederick County, Maryland"
