geoid,measure,value,year,region_type,measure_type
240217505043,pediat_2sfca,0.447260326452112,2021,block group,index
240217505044,pediat_2sfca,0.447260326452112,2021,block group,index
240217505051,pediat_2sfca,0.447260326452112,2021,block group,index
240217505052,pediat_2sfca,0.447260326452112,2021,block group,index
240217505053,pediat_2sfca,0.447260326452112,2021,block group,index
240217505061,pediat_2sfca,0.447260326452112,2021,block group,index
240217505062,pediat_2sfca,0.447260326452112,2021,block group,index
240217505063,pediat_2sfca,0.447260326452112,2021,block group,index
240217506001,pediat_2sfca,0.447260326452112,2021,block group,index
240217506002,pediat_2sfca,0.447260326452112,2021,block group,index
240217506003,pediat_2sfca,0.447260326452112,2021,block group,index
240217507011,pediat_2sfca,0.447260326452112,2021,block group,index
240217507012,pediat_2sfca,0.447260326452112,2021,block group,index
240217507013,pediat_2sfca,0.447260326452112,2021,block group,index
240217507021,pediat_2sfca,0.447260326452112,2021,block group,index
240217507022,pediat_2sfca,0.447260326452112,2021,block group,index
240217507023,pediat_2sfca,0.447260326452112,2021,block group,index
240217508011,pediat_2sfca,0.447260326452112,2021,block group,index
240217508012,pediat_2sfca,0.447260326452112,2021,block group,index
240217508013,pediat_2sfca,0.447260326452112,2021,block group,index
240217508021,pediat_2sfca,0.447260326452112,2021,block group,index
240217508022,pediat_2sfca,0.447260326452112,2021,block group,index
240217508023,pediat_2sfca,0.447260326452112,2021,block group,index
240217508031,pediat_2sfca,0.447260326452112,2021,block group,index
240217508032,pediat_2sfca,0.447260326452112,2021,block group,index
240217508033,pediat_2sfca,0.447260326452112,2021,block group,index
240217510011,pediat_2sfca,0.447260326452112,2021,block group,index
240217510021,pediat_2sfca,0.447260326452112,2021,block group,index
240217510022,pediat_2sfca,0.447260326452112,2021,block group,index
240217510023,pediat_2sfca,2.8091001220025,2021,block group,index
240217510024,pediat_2sfca,0.447260326452112,2021,block group,index
240217510031,pediat_2sfca,2.8091001220025,2021,block group,index
240217510032,pediat_2sfca,0.447260326452112,2021,block group,index
240217510033,pediat_2sfca,2.8091001220025,2021,block group,index
240217510041,pediat_2sfca,0.447260326452112,2021,block group,index
240217510042,pediat_2sfca,0.447260326452112,2021,block group,index
240217512011,pediat_2sfca,0.447260326452112,2021,block group,index
240217512012,pediat_2sfca,0.447260326452112,2021,block group,index
240217512013,pediat_2sfca,0.447260326452112,2021,block group,index
240217512021,pediat_2sfca,0.447260326452112,2021,block group,index
240217512022,pediat_2sfca,0.447260326452112,2021,block group,index
240217512023,pediat_2sfca,0.447260326452112,2021,block group,index
240217512024,pediat_2sfca,0.447260326452112,2021,block group,index
240217512031,pediat_2sfca,0.447260326452112,2021,block group,index
240217512032,pediat_2sfca,0.447260326452112,2021,block group,index
240217512033,pediat_2sfca,0.447260326452112,2021,block group,index
240217513011,pediat_2sfca,0.447260326452112,2021,block group,index
240217513012,pediat_2sfca,0.447260326452112,2021,block group,index
240217513021,pediat_2sfca,0.447260326452112,2021,block group,index
240217513022,pediat_2sfca,0.447260326452112,2021,block group,index
240217516001,pediat_2sfca,0.447260326452112,2021,block group,index
240217516002,pediat_2sfca,2.91455360171946,2021,block group,index
240217517011,pediat_2sfca,0.447260326452112,2021,block group,index
240217517012,pediat_2sfca,0.447260326452112,2021,block group,index
240217517013,pediat_2sfca,2.99017463949217,2021,block group,index
240217517021,pediat_2sfca,2.99017463949217,2021,block group,index
240217517022,pediat_2sfca,2.91455360171946,2021,block group,index
240217517023,pediat_2sfca,2.91455360171946,2021,block group,index
240217518011,pediat_2sfca,2.91455360171946,2021,block group,index
240217518012,pediat_2sfca,2.91455360171946,2021,block group,index
240217518013,pediat_2sfca,2.91455360171946,2021,block group,index
240217518014,pediat_2sfca,2.91455360171946,2021,block group,index
240217518021,pediat_2sfca,2.97356637854318,2021,block group,index
240217518022,pediat_2sfca,2.91455360171946,2021,block group,index
240217518023,pediat_2sfca,2.91455360171946,2021,block group,index
240217519011,pediat_2sfca,2.91455360171946,2021,block group,index
240217519012,pediat_2sfca,2.91455360171946,2021,block group,index
240217519013,pediat_2sfca,2.91455360171946,2021,block group,index
240217519021,pediat_2sfca,2.99017463949217,2021,block group,index
240217519022,pediat_2sfca,2.99017463949217,2021,block group,index
240217519023,pediat_2sfca,2.99017463949217,2021,block group,index
240217519031,pediat_2sfca,2.91455360171946,2021,block group,index
240217519032,pediat_2sfca,2.79960986830244,2021,block group,index
240217519033,pediat_2sfca,2.79960986830244,2021,block group,index
240217519034,pediat_2sfca,2.91455360171946,2021,block group,index
240217519035,pediat_2sfca,2.79960986830244,2021,block group,index
240217519036,pediat_2sfca,2.79960986830244,2021,block group,index
240217519041,pediat_2sfca,2.91455360171946,2021,block group,index
240217519042,pediat_2sfca,2.99017463949217,2021,block group,index
240217520011,pediat_2sfca,2.79960986830244,2021,block group,index
240217520012,pediat_2sfca,2.79960986830244,2021,block group,index
240217520013,pediat_2sfca,2.79960986830244,2021,block group,index
240217521011,pediat_2sfca,2.79960986830244,2021,block group,index
240217521012,pediat_2sfca,2.79960986830244,2021,block group,index
240217521021,pediat_2sfca,2.79960986830244,2021,block group,index
240217521022,pediat_2sfca,2.79960986830244,2021,block group,index
240217521023,pediat_2sfca,2.91455360171946,2021,block group,index
240217521024,pediat_2sfca,2.79960986830244,2021,block group,index
240217522011,pediat_2sfca,2.91455360171946,2021,block group,index
240217522012,pediat_2sfca,2.97356637854318,2021,block group,index
240217522021,pediat_2sfca,2.91455360171946,2021,block group,index
240217522022,pediat_2sfca,2.91455360171946,2021,block group,index
240217522023,pediat_2sfca,2.91455360171946,2021,block group,index
240217522041,pediat_2sfca,2.99017463949217,2021,block group,index
240217522042,pediat_2sfca,2.91455360171946,2021,block group,index
240217522043,pediat_2sfca,2.91455360171946,2021,block group,index
240217522044,pediat_2sfca,2.91455360171946,2021,block group,index
240217523011,pediat_2sfca,2.8091001220025,2021,block group,index
240217523012,pediat_2sfca,2.8091001220025,2021,block group,index
240217523013,pediat_2sfca,2.8091001220025,2021,block group,index
240217523021,pediat_2sfca,2.8091001220025,2021,block group,index
240217523022,pediat_2sfca,3.07188021617013,2021,block group,index
240217523023,pediat_2sfca,2.99017463949217,2021,block group,index
240217523031,pediat_2sfca,0.447260326452112,2021,block group,index
240217523032,pediat_2sfca,0.447260326452112,2021,block group,index
240217523033,pediat_2sfca,3.07188021617013,2021,block group,index
240217525011,pediat_2sfca,0.447260326452112,2021,block group,index
240217525012,pediat_2sfca,2.63259809744227,2021,block group,index
240217525013,pediat_2sfca,0.447260326452112,2021,block group,index
240217525014,pediat_2sfca,0.447260326452112,2021,block group,index
240217525021,pediat_2sfca,0.447260326452112,2021,block group,index
240217525022,pediat_2sfca,0.447260326452112,2021,block group,index
240217526011,pediat_2sfca,0.447260326452112,2021,block group,index
240217526012,pediat_2sfca,2.63259809744227,2021,block group,index
240217526013,pediat_2sfca,2.63259809744227,2021,block group,index
240217526014,pediat_2sfca,0.447260326452112,2021,block group,index
240217526021,pediat_2sfca,0.447260326452112,2021,block group,index
240217526022,pediat_2sfca,0.447260326452112,2021,block group,index
240217526023,pediat_2sfca,0.447260326452112,2021,block group,index
240217526031,pediat_2sfca,0.447260326452112,2021,block group,index
240217526032,pediat_2sfca,0.447260326452112,2021,block group,index
240217526033,pediat_2sfca,0.447260326452112,2021,block group,index
240217528011,pediat_2sfca,2.63259809744227,2021,block group,index
240217528012,pediat_2sfca,2.63259809744227,2021,block group,index
240217528021,pediat_2sfca,2.63259809744227,2021,block group,index
240217528022,pediat_2sfca,2.63259809744227,2021,block group,index
240217529001,pediat_2sfca,0.447260326452112,2021,block group,index
240217529002,pediat_2sfca,0.447260326452112,2021,block group,index
240217530011,pediat_2sfca,0.447260326452112,2021,block group,index
240217530012,pediat_2sfca,0.447260326452112,2021,block group,index
240217530013,pediat_2sfca,0.447260326452112,2021,block group,index
240217530014,pediat_2sfca,0.447260326452112,2021,block group,index
240217530015,pediat_2sfca,0.447260326452112,2021,block group,index
240217530016,pediat_2sfca,0.447260326452112,2021,block group,index
240217530021,pediat_2sfca,0.447260326452112,2021,block group,index
240217530022,pediat_2sfca,0.447260326452112,2021,block group,index
240217530023,pediat_2sfca,0.447260326452112,2021,block group,index
240217530024,pediat_2sfca,0.447260326452112,2021,block group,index
240217651001,pediat_2sfca,0.447260326452112,2021,block group,index
240217651002,pediat_2sfca,0.447260326452112,2021,block group,index
240217651003,pediat_2sfca,0.447260326452112,2021,block group,index
240217668001,pediat_2sfca,0.447260326452112,2021,block group,index
240217668002,pediat_2sfca,0.447260326452112,2021,block group,index
240217668003,pediat_2sfca,0.447260326452112,2021,block group,index
240217668004,pediat_2sfca,0.447260326452112,2021,block group,index
240217675001,pediat_2sfca,0.447260326452112,2021,block group,index
240217675002,pediat_2sfca,0.447260326452112,2021,block group,index
240217675003,pediat_2sfca,0.447260326452112,2021,block group,index
240217676001,pediat_2sfca,0.447260326452112,2021,block group,index
240217676002,pediat_2sfca,0.447260326452112,2021,block group,index
240217676003,pediat_2sfca,0.447260326452112,2021,block group,index
240217707001,pediat_2sfca,0.447260326452112,2021,block group,index
240217707002,pediat_2sfca,2.63259809744227,2021,block group,index
240217707003,pediat_2sfca,2.63259809744227,2021,block group,index
240217722001,pediat_2sfca,0.447260326452112,2021,block group,index
240217722002,pediat_2sfca,0.447260326452112,2021,block group,index
240217735001,pediat_2sfca,0.447260326452112,2021,block group,index
240217735002,pediat_2sfca,0.447260326452112,2021,block group,index
240217735003,pediat_2sfca,0.447260326452112,2021,block group,index
240217753021,pediat_2sfca,2.64920635839126,2021,block group,index
240217753022,pediat_2sfca,2.80888062289168,2021,block group,index
240217753023,pediat_2sfca,2.63259809744227,2021,block group,index
240217753024,pediat_2sfca,2.57358532061856,2021,block group,index
240217753025,pediat_2sfca,2.57358532061856,2021,block group,index
240217753026,pediat_2sfca,2.80888062289168,2021,block group,index
240217754001,pediat_2sfca,2.57358532061856,2021,block group,index
240217754002,pediat_2sfca,2.63259809744227,2021,block group,index
240217754003,pediat_2sfca,2.63259809744227,2021,block group,index
240217754004,pediat_2sfca,2.63259809744227,2021,block group,index
240217754005,pediat_2sfca,2.63259809744227,2021,block group,index
240217756001,pediat_2sfca,2.91455360171946,2021,block group,index
240217756002,pediat_2sfca,2.99017463949217,2021,block group,index
240217756003,pediat_2sfca,2.99017463949217,2021,block group,index
240317001011,pediat_2sfca,2.03109659368059,2021,block group,index
240317001012,pediat_2sfca,2.39116935671592,2021,block group,index
240317001013,pediat_2sfca,2.03109659368059,2021,block group,index
240317001031,pediat_2sfca,3.92555678680356,2021,block group,index
240317001032,pediat_2sfca,2.93754387945656,2021,block group,index
240317001033,pediat_2sfca,2.93754387945656,2021,block group,index
240317001041,pediat_2sfca,2.03109659368059,2021,block group,index
240317001042,pediat_2sfca,1.9865580265118,2021,block group,index
240317001043,pediat_2sfca,2.35785368147359,2021,block group,index
240317001051,pediat_2sfca,3.92555678680356,2021,block group,index
240317001052,pediat_2sfca,2.35785368147359,2021,block group,index
240317001053,pediat_2sfca,3.92555678680356,2021,block group,index
240317002041,pediat_2sfca,2.79960986830244,2021,block group,index
240317002042,pediat_2sfca,2.79960986830244,2021,block group,index
240317002051,pediat_2sfca,2.97356637854318,2021,block group,index
240317002052,pediat_2sfca,2.79960986830244,2021,block group,index
240317002053,pediat_2sfca,2.79960986830244,2021,block group,index
240317002061,pediat_2sfca,2.79960986830244,2021,block group,index
240317002062,pediat_2sfca,2.79960986830244,2021,block group,index
240317002063,pediat_2sfca,2.79960986830244,2021,block group,index
240317002071,pediat_2sfca,2.79960986830244,2021,block group,index
240317002072,pediat_2sfca,2.79960986830244,2021,block group,index
240317002081,pediat_2sfca,2.79960986830244,2021,block group,index
240317002082,pediat_2sfca,2.79960986830244,2021,block group,index
240317003041,pediat_2sfca,2.02389039762663,2021,block group,index
240317003042,pediat_2sfca,2.97356637854318,2021,block group,index
240317003043,pediat_2sfca,2.02389039762663,2021,block group,index
240317003044,pediat_2sfca,2.02389039762663,2021,block group,index
240317003061,pediat_2sfca,2.02389039762663,2021,block group,index
240317003062,pediat_2sfca,2.02389039762663,2021,block group,index
240317003063,pediat_2sfca,2.02389039762663,2021,block group,index
240317003081,pediat_2sfca,2.02389039762663,2021,block group,index
240317003082,pediat_2sfca,2.02389039762663,2021,block group,index
240317003083,pediat_2sfca,2.02389039762663,2021,block group,index
240317003084,pediat_2sfca,2.02389039762663,2021,block group,index
240317003091,pediat_2sfca,2.02389039762663,2021,block group,index
240317003092,pediat_2sfca,2.02389039762663,2021,block group,index
240317003101,pediat_2sfca,2.02389039762663,2021,block group,index
240317003102,pediat_2sfca,2.02389039762663,2021,block group,index
240317003103,pediat_2sfca,2.02389039762663,2021,block group,index
240317003104,pediat_2sfca,2.02389039762663,2021,block group,index
240317003111,pediat_2sfca,2.97356637854318,2021,block group,index
