"","geoid","region_type","year","region_name","year.1","measure","value","measure_type","measure_units"
"2606",51153901234,"tract",2020,"Census Tract 9012.34, Prince William County, Virginia",2021,"perc_income_min_price_100_plus",0.283039901,"percent",NA
"2607",51153901234,"tract",2020,"Census Tract 9012.34, Prince William County, Virginia",2021,"perc_income_min_price_100",0.283039901,"percent",NA
"2608",51059480502,"tract",2020,"Census Tract 4805.02, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.716988348,"percent",NA
"2609",51059480502,"tract",2020,"Census Tract 4805.02, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.21504631,"percent",NA
"2610",51059480502,"tract",2020,"Census Tract 4805.02, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.075518375,"percent",NA
"2611",51059480502,"tract",2020,"Census Tract 4805.02, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.286752316,"percent",NA
"2612",51059480502,"tract",2020,"Census Tract 4805.02, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.430164326,"percent",NA
"2613",51059470100,"tract",2020,"Census Tract 4701, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.47995008,"percent",NA
"2614",51059470100,"tract",2020,"Census Tract 4701, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.143951424,"percent",NA
"2615",51059470100,"tract",2020,"Census Tract 4701, Fairfax County, Virginia",2021,"perc_income_med_price_100",0.71994912,"percent",NA
"2616",51059470100,"tract",2020,"Census Tract 4701, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.191951232,"percent",NA
"2617",51059470100,"tract",2020,"Census Tract 4701, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.287950848,"percent",NA
"2618",51107611016,"tract",2020,"Census Tract 6110.16, Loudoun County, Virginia",2021,"perc_income_med_price_25",1.032154839,"percent",NA
"2619",51107611016,"tract",2020,"Census Tract 6110.16, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.309574194,"percent",NA
"2620",51107611016,"tract",2020,"Census Tract 6110.16, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.4128,"percent",NA
"2621",51107611016,"tract",2020,"Census Tract 6110.16, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.4128,"percent",NA
"2622",51107611016,"tract",2020,"Census Tract 6110.16, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.4128,"percent",NA
"2623",51107611006,"tract",2020,"Census Tract 6110.06, Loudoun County, Virginia",2021,"perc_income_med_price_25",0.782093483,"percent",NA
"2624",51107611006,"tract",2020,"Census Tract 6110.06, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.234573293,"percent",NA
"2625",51107611006,"tract",2020,"Census Tract 6110.06, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.312790463,"percent",NA
"2626",51107611006,"tract",2020,"Census Tract 6110.06, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.312790463,"percent",NA
"2627",51107611006,"tract",2020,"Census Tract 6110.06, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.312790463,"percent",NA
"2628",51510201000,"tract",2020,"Census Tract 2010, Alexandria city, Virginia",2021,"perc_income_med_price_25",1.017448299,"percent",NA
"2629",51510201000,"tract",2020,"Census Tract 2010, Alexandria city, Virginia",2021,"perc_income_min_price_25",0.359021938,"percent",NA
"2630",51510201000,"tract",2020,"Census Tract 2010, Alexandria city, Virginia",2021,"perc_income_med_price_100",0.478735821,"percent",NA
"2631",51510201000,"tract",2020,"Census Tract 2010, Alexandria city, Virginia",2021,"perc_income_min_price_100_plus",0.478735821,"percent",NA
"2632",51510201000,"tract",2020,"Census Tract 2010, Alexandria city, Virginia",2021,"perc_income_min_price_100",0.478735821,"percent",NA
"2633",51107610505,"tract",2020,"Census Tract 6105.05, Loudoun County, Virginia",2021,"perc_income_med_price_25",1.901794205,"percent",NA
"2634",51107610505,"tract",2020,"Census Tract 6105.05, Loudoun County, Virginia",2021,"perc_income_min_price_25",1.141000444,"percent",NA
"2635",51107610505,"tract",2020,"Census Tract 6105.05, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.760603563,"percent",NA
"2636",51107610505,"tract",2020,"Census Tract 6105.05, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.760603563,"percent",NA
"2637",51107610505,"tract",2020,"Census Tract 6105.05, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.760603563,"percent",NA
"2638",51510200201,"tract",2020,"Census Tract 2002.01, Alexandria city, Virginia",2021,"perc_income_med_price_25",1.009912167,"percent",NA
"2639",51510200201,"tract",2020,"Census Tract 2002.01, Alexandria city, Virginia",2021,"perc_income_min_price_25",0.3563627,"percent",NA
"2640",51510200201,"tract",2020,"Census Tract 2002.01, Alexandria city, Virginia",2021,"perc_income_med_price_100",0.475189876,"percent",NA
"2641",51510200201,"tract",2020,"Census Tract 2002.01, Alexandria city, Virginia",2021,"perc_income_min_price_100_plus",0.475189876,"percent",NA
"2642",51510200201,"tract",2020,"Census Tract 2002.01, Alexandria city, Virginia",2021,"perc_income_min_price_100",0.475189876,"percent",NA
"2643",51059460502,"tract",2020,"Census Tract 4605.02, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.807043504,"percent",NA
"2644",51059460502,"tract",2020,"Census Tract 4605.02, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.242056553,"percent",NA
"2645",51059460502,"tract",2020,"Census Tract 4605.02, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.210605612,"percent",NA
"2646",51059460502,"tract",2020,"Census Tract 4605.02, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.322768974,"percent",NA
"2647",51059460502,"tract",2020,"Census Tract 4605.02, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.484193817,"percent",NA
"2648",51013101701,"tract",2020,"Census Tract 1017.01, Arlington County, Virginia",2021,"perc_income_med_price_25",0.83967002,"percent",NA
"2649",51013101701,"tract",2020,"Census Tract 1017.01, Arlington County, Virginia",2021,"perc_income_min_price_25",0.296290198,"percent",NA
"2650",51013101701,"tract",2020,"Census Tract 1017.01, Arlington County, Virginia",2021,"perc_income_med_price_100",0.395086529,"percent",NA
"2651",51013101701,"tract",2020,"Census Tract 1017.01, Arlington County, Virginia",2021,"perc_income_min_price_100_plus",0.395086529,"percent",NA
"2652",51013101701,"tract",2020,"Census Tract 1017.01, Arlington County, Virginia",2021,"perc_income_min_price_100",0.395086529,"percent",NA
"2653",51059415600,"tract",2020,"Census Tract 4156, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.547343068,"percent",NA
"2654",51059415600,"tract",2020,"Census Tract 4156, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.164164603,"percent",NA
"2655",51059415600,"tract",2020,"Census Tract 4156, Fairfax County, Virginia",2021,"perc_income_med_price_100",0.821041972,"percent",NA
"2656",51059415600,"tract",2020,"Census Tract 4156, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.218904383,"percent",NA
"2657",51059415600,"tract",2020,"Census Tract 4156, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.328383945,"percent",NA
"2658",51059432202,"tract",2020,"Census Tract 4322.02, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.812844223,"percent",NA
"2659",51059432202,"tract",2020,"Census Tract 4322.02, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.243796362,"percent",NA
"2660",51059432202,"tract",2020,"Census Tract 4322.02, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.219306981,"percent",NA
"2661",51059432202,"tract",2020,"Census Tract 4322.02, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.325088914,"percent",NA
"2662",51059432202,"tract",2020,"Census Tract 4322.02, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.487674017,"percent",NA
"2663",51107610400,"tract",2020,"Census Tract 6104, Loudoun County, Virginia",2021,"perc_income_med_price_25",0.865976703,"percent",NA
"2664",51107610400,"tract",2020,"Census Tract 6104, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.259732386,"percent",NA
"2665",51107610400,"tract",2020,"Census Tract 6104, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.346338717,"percent",NA
"2666",51107610400,"tract",2020,"Census Tract 6104, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.346338717,"percent",NA
"2667",51107610400,"tract",2020,"Census Tract 6104, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.346338717,"percent",NA
"2668",51059430700,"tract",2020,"Census Tract 4307, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.996197466,"percent",NA
"2669",51059430700,"tract",2020,"Census Tract 4307, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.298789499,"percent",NA
"2670",51059430700,"tract",2020,"Census Tract 4307, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.494346014,"percent",NA
"2671",51059430700,"tract",2020,"Census Tract 4307, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.398419209,"percent",NA
"2672",51059430700,"tract",2020,"Census Tract 4307, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.597678628,"percent",NA
"2673",51059482001,"tract",2020,"Census Tract 4820.01, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.52051159,"percent",NA
"2674",51059482001,"tract",2020,"Census Tract 4820.01, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.183670345,"percent",NA
"2675",51059482001,"tract",2020,"Census Tract 4820.01, Fairfax County, Virginia",2021,"perc_income_med_price_100",0.244914208,"percent",NA
"2676",51059482001,"tract",2020,"Census Tract 4820.01, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.244914208,"percent",NA
"2677",51059482001,"tract",2020,"Census Tract 4820.01, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.244914208,"percent",NA
"2678",51059492202,"tract",2020,"Census Tract 4922.02, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.64136239,"percent",NA
"2679",51059492202,"tract",2020,"Census Tract 4922.02, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.192363817,"percent",NA
"2680",51059492202,"tract",2020,"Census Tract 4922.02, Fairfax County, Virginia",2021,"perc_income_med_price_100",0.962075656,"percent",NA
"2681",51059492202,"tract",2020,"Census Tract 4922.02, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.25650647,"percent",NA
"2682",51059492202,"tract",2020,"Census Tract 4922.02, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.384791777,"percent",NA
"2683",51059415200,"tract",2020,"Census Tract 4152, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.289126207,"percent",NA
"2684",51059415200,"tract",2020,"Census Tract 4152, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.386647614,"percent",NA
"2685",51059415200,"tract",2020,"Census Tract 4152, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.933753774,"percent",NA
"2686",51059415200,"tract",2020,"Census Tract 4152, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.773424154,"percent",NA
"2687",51059415200,"tract",2020,"Census Tract 4152, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.773424154,"percent",NA
"2688",51013103402,"tract",2020,"Census Tract 1034.02, Arlington County, Virginia",2021,"perc_income_med_price_25",0.838096803,"percent",NA
"2689",51013103402,"tract",2020,"Census Tract 1034.02, Arlington County, Virginia",2021,"perc_income_min_price_25",0.295735065,"percent",NA
"2690",51013103402,"tract",2020,"Census Tract 1034.02, Arlington County, Virginia",2021,"perc_income_med_price_100",0.39434629,"percent",NA
"2691",51013103402,"tract",2020,"Census Tract 1034.02, Arlington County, Virginia",2021,"perc_income_min_price_100_plus",0.39434629,"percent",NA
"2692",51013103402,"tract",2020,"Census Tract 1034.02, Arlington County, Virginia",2021,"perc_income_min_price_100",0.39434629,"percent",NA
"2693",51153901503,"tract",2020,"Census Tract 9015.03, Prince William County, Virginia",2021,"perc_income_med_price_25",0.623329951,"percent",NA
"2694",51153901503,"tract",2020,"Census Tract 9015.03, Prince William County, Virginia",2021,"perc_income_min_price_25",0.21995135,"percent",NA
"2695",51153901503,"tract",2020,"Census Tract 9015.03, Prince William County, Virginia",2021,"perc_income_med_price_100",0.293292914,"percent",NA
"2696",51153901503,"tract",2020,"Census Tract 9015.03, Prince William County, Virginia",2021,"perc_income_min_price_100_plus",0.293292914,"percent",NA
"2697",51153901503,"tract",2020,"Census Tract 9015.03, Prince William County, Virginia",2021,"perc_income_min_price_100",0.293292914,"percent",NA
"2698",51059491703,"tract",2020,"Census Tract 4917.03, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.313813945,"percent",NA
"2699",51059491703,"tract",2020,"Census Tract 4917.03, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.394052207,"percent",NA
"2700",51059491703,"tract",2020,"Census Tract 4917.03, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.970786615,"percent",NA
"2701",51059491703,"tract",2020,"Census Tract 4917.03, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.525446741,"percent",NA
"2702",51059491703,"tract",2020,"Census Tract 4917.03, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.788235809,"percent",NA
"2703",51059491701,"tract",2020,"Census Tract 4917.01, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.127897577,"percent",NA
"2704",51059491701,"tract",2020,"Census Tract 4917.01, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.507491869,"percent",NA
"2705",51059491701,"tract",2020,"Census Tract 4917.01, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.748303284,"percent",NA
"2706",51059491701,"tract",2020,"Census Tract 4917.01, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",1.015096539,"percent",NA
"2707",51059491701,"tract",2020,"Census Tract 4917.01, Fairfax County, Virginia",2021,"perc_income_min_price_100",1.015096539,"percent",NA
"2708",51059480401,"tract",2020,"Census Tract 4804.01, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.542679204,"percent",NA
"2709",51059480401,"tract",2020,"Census Tract 4804.01, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.16276577,"percent",NA
"2710",51059480401,"tract",2020,"Census Tract 4804.01, Fairfax County, Virginia",2021,"perc_income_med_price_100",0.814045942,"percent",NA
"2711",51059480401,"tract",2020,"Census Tract 4804.01, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.217039118,"percent",NA
"2712",51059480401,"tract",2020,"Census Tract 4804.01, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.325585813,"percent",NA
"2713",51059461100,"tract",2020,"Census Tract 4611, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.803939698,"percent",NA
"2714",51059461100,"tract",2020,"Census Tract 4611, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.241125628,"percent",NA
"2715",51059461100,"tract",2020,"Census Tract 4611, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.205949749,"percent",NA
"2716",51059461100,"tract",2020,"Census Tract 4611, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.321527638,"percent",NA
"2717",51059461100,"tract",2020,"Census Tract 4611, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.482331658,"percent",NA
"2718",51153901226,"tract",2020,"Census Tract 9012.26, Prince William County, Virginia",2021,"perc_income_med_price_25",0.815701706,"percent",NA
"2719",51153901226,"tract",2020,"Census Tract 9012.26, Prince William County, Virginia",2021,"perc_income_min_price_25",0.287832618,"percent",NA
"2720",51153901226,"tract",2020,"Census Tract 9012.26, Prince William County, Virginia",2021,"perc_income_med_price_100",0.383808815,"percent",NA
"2721",51153901226,"tract",2020,"Census Tract 9012.26, Prince William County, Virginia",2021,"perc_income_min_price_100_plus",0.383808815,"percent",NA
"2722",51153901226,"tract",2020,"Census Tract 9012.26, Prince William County, Virginia",2021,"perc_income_min_price_100",0.383808815,"percent",NA
"2723",51059450800,"tract",2020,"Census Tract 4508, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.076251043,"percent",NA
"2724",51059450800,"tract",2020,"Census Tract 4508, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.322799968,"percent",NA
"2725",51059450800,"tract",2020,"Census Tract 4508, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.614430382,"percent",NA
"2726",51059450800,"tract",2020,"Census Tract 4508, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.430435836,"percent",NA
"2727",51059450800,"tract",2020,"Census Tract 4508, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.645707571,"percent",NA
"2728",51013100800,"tract",2020,"Census Tract 1008, Arlington County, Virginia",2021,"perc_income_med_price_25",0.915462363,"percent",NA
"2729",51013100800,"tract",2020,"Census Tract 1008, Arlington County, Virginia",2021,"perc_income_min_price_25",0.323034666,"percent",NA
"2730",51013100800,"tract",2020,"Census Tract 1008, Arlington County, Virginia",2021,"perc_income_med_price_100",0.430748793,"percent",NA
"2731",51013100800,"tract",2020,"Census Tract 1008, Arlington County, Virginia",2021,"perc_income_min_price_100_plus",0.430748793,"percent",NA
"2732",51013100800,"tract",2020,"Census Tract 1008, Arlington County, Virginia",2021,"perc_income_min_price_100",0.430748793,"percent",NA
"2733",51107611502,"tract",2020,"Census Tract 6115.02, Loudoun County, Virginia",2021,"perc_income_med_price_25",1.092458551,"percent",NA
"2734",51107611502,"tract",2020,"Census Tract 6115.02, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.327661085,"percent",NA
"2735",51107611502,"tract",2020,"Census Tract 6115.02, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.436917866,"percent",NA
"2736",51107611502,"tract",2020,"Census Tract 6115.02, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.436917866,"percent",NA
"2737",51107611502,"tract",2020,"Census Tract 6115.02, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.436917866,"percent",NA
"2738",51107610703,"tract",2020,"Census Tract 6107.03, Loudoun County, Virginia",2021,"perc_income_med_price_25",0.763253311,"percent",NA
"2739",51107610703,"tract",2020,"Census Tract 6107.03, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.343460173,"percent",NA
"2740",51107610703,"tract",2020,"Census Tract 6107.03, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.305255525,"percent",NA
"2741",51107610703,"tract",2020,"Census Tract 6107.03, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.267127209,"percent",NA
"2742",51107610703,"tract",2020,"Census Tract 6107.03, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.267127209,"percent",NA
"2743",51013101602,"tract",2020,"Census Tract 1016.02, Arlington County, Virginia",2021,"perc_income_med_price_25",1.040895684,"percent",NA
"2744",51013101602,"tract",2020,"Census Tract 1016.02, Arlington County, Virginia",2021,"perc_income_min_price_25",0.3672957,"percent",NA
"2745",51013101602,"tract",2020,"Census Tract 1016.02, Arlington County, Virginia",2021,"perc_income_med_price_100",0.489768424,"percent",NA
"2746",51013101602,"tract",2020,"Census Tract 1016.02, Arlington County, Virginia",2021,"perc_income_min_price_100_plus",0.489768424,"percent",NA
"2747",51013101602,"tract",2020,"Census Tract 1016.02, Arlington County, Virginia",2021,"perc_income_min_price_100",0.489768424,"percent",NA
"2748",51153901235,"tract",2020,"Census Tract 9012.35, Prince William County, Virginia",2021,"perc_income_med_price_25",0.67070452,"percent",NA
"2749",51153901235,"tract",2020,"Census Tract 9012.35, Prince William County, Virginia",2021,"perc_income_min_price_25",0.236668179,"percent",NA
"2750",51153901235,"tract",2020,"Census Tract 9012.35, Prince William County, Virginia",2021,"perc_income_med_price_100",0.315583878,"percent",NA
"2751",51153901235,"tract",2020,"Census Tract 9012.35, Prince William County, Virginia",2021,"perc_income_min_price_100_plus",0.315583878,"percent",NA
"2752",51153901235,"tract",2020,"Census Tract 9012.35, Prince William County, Virginia",2021,"perc_income_min_price_100",0.315583878,"percent",NA
"2753",51153900701,"tract",2020,"Census Tract 9007.01, Prince William County, Virginia",2021,"perc_income_med_price_25",1.3054464,"percent",NA
"2754",51153900701,"tract",2020,"Census Tract 9007.01, Prince William County, Virginia",2021,"perc_income_min_price_25",0.4606464,"percent",NA
"2755",51153900701,"tract",2020,"Census Tract 9007.01, Prince William County, Virginia",2021,"perc_income_med_price_100",0.6142464,"percent",NA
"2756",51153900701,"tract",2020,"Census Tract 9007.01, Prince William County, Virginia",2021,"perc_income_min_price_100_plus",0.6142464,"percent",NA
"2757",51153900701,"tract",2020,"Census Tract 9007.01, Prince William County, Virginia",2021,"perc_income_min_price_100",0.6142464,"percent",NA
"2758",51059430801,"tract",2020,"Census Tract 4308.01, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.924976873,"percent",NA
"2759",51059430801,"tract",2020,"Census Tract 4308.01, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.277428307,"percent",NA
"2760",51059430801,"tract",2020,"Census Tract 4308.01, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.387511563,"percent",NA
"2761",51059430801,"tract",2020,"Census Tract 4308.01, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.369935245,"percent",NA
"2762",51059430801,"tract",2020,"Census Tract 4308.01, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.554949121,"percent",NA
"2763",51153900801,"tract",2020,"Census Tract 9008.01, Prince William County, Virginia",2021,"perc_income_med_price_25",0.774790516,"percent",NA
"2764",51153900801,"tract",2020,"Census Tract 9008.01, Prince William County, Virginia",2021,"perc_income_min_price_25",0.273396489,"percent",NA
"2765",51153900801,"tract",2020,"Census Tract 9008.01, Prince William County, Virginia",2021,"perc_income_med_price_100",0.364559039,"percent",NA
"2766",51153900801,"tract",2020,"Census Tract 9008.01, Prince William County, Virginia",2021,"perc_income_min_price_100_plus",0.364559039,"percent",NA
"2767",51153900801,"tract",2020,"Census Tract 9008.01, Prince William County, Virginia",2021,"perc_income_min_price_100",0.364559039,"percent",NA
"2768",51107611002,"tract",2020,"Census Tract 6110.02, Loudoun County, Virginia",2021,"perc_income_med_price_25",1.376861818,"percent",NA
"2769",51107611002,"tract",2020,"Census Tract 6110.02, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.412962155,"percent",NA
"2770",51107611002,"tract",2020,"Census Tract 6110.02, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.550662107,"percent",NA
"2771",51107611002,"tract",2020,"Census Tract 6110.02, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.550662107,"percent",NA
"2772",51107611002,"tract",2020,"Census Tract 6110.02, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.550662107,"percent",NA
"2773",51059420300,"tract",2020,"Census Tract 4203, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.835152291,"percent",NA
"2774",51059420300,"tract",2020,"Census Tract 4203, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.250487221,"percent",NA
"2775",51059420300,"tract",2020,"Census Tract 4203, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.252770199,"percent",NA
"2776",51059420300,"tract",2020,"Census Tract 4203, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.334010802,"percent",NA
"2777",51059420300,"tract",2020,"Census Tract 4203, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.501057965,"percent",NA
"2778",51059481103,"tract",2020,"Census Tract 4811.03, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.281840908,"percent",NA
"2779",51059481103,"tract",2020,"Census Tract 4811.03, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.384462534,"percent",NA
"2780",51059481103,"tract",2020,"Census Tract 4811.03, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.92282546,"percent",NA
"2781",51059481103,"tract",2020,"Census Tract 4811.03, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.512659445,"percent",NA
"2782",51059481103,"tract",2020,"Census Tract 4811.03, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.769053266,"percent",NA
"2783",51059421900,"tract",2020,"Census Tract 4219, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.784553148,"percent",NA
"2784",51059421900,"tract",2020,"Census Tract 4219, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.535241013,"percent",NA
"2785",51059421900,"tract",2020,"Census Tract 4219, Fairfax County, Virginia",2021,"perc_income_med_price_100",2.676918958,"percent",NA
"2786",51059421900,"tract",2020,"Census Tract 4219, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",1.070660499,"percent",NA
"2787",51059421900,"tract",2020,"Census Tract 4219, Fairfax County, Virginia",2021,"perc_income_min_price_100",1.070660499,"percent",NA
"2788",51107611025,"tract",2020,"Census Tract 6110.25, Loudoun County, Virginia",2021,"perc_income_med_price_25",0.740602664,"percent",NA
"2789",51107611025,"tract",2020,"Census Tract 6110.25, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.444331971,"percent",NA
"2790",51107611025,"tract",2020,"Census Tract 6110.25, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.296196625,"percent",NA
"2791",51107611025,"tract",2020,"Census Tract 6110.25, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.296196625,"percent",NA
"2792",51107611025,"tract",2020,"Census Tract 6110.25, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.296196625,"percent",NA
"2793",51107611208,"tract",2020,"Census Tract 6112.08, Loudoun County, Virginia",2021,"perc_income_med_price_25",0.582265336,"percent",NA
"2794",51107611208,"tract",2020,"Census Tract 6112.08, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.174638838,"percent",NA
"2795",51107611208,"tract",2020,"Census Tract 6112.08, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.232871195,"percent",NA
"2796",51107611208,"tract",2020,"Census Tract 6112.08, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.232871195,"percent",NA
"2797",51107611208,"tract",2020,"Census Tract 6112.08, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.232871195,"percent",NA
"2798",51059491405,"tract",2020,"Census Tract 4914.05, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.580479427,"percent",NA
"2799",51059491405,"tract",2020,"Census Tract 4914.05, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.174103191,"percent",NA
"2800",51059491405,"tract",2020,"Census Tract 4914.05, Fairfax County, Virginia",2021,"perc_income_med_price_100",0.870748168,"percent",NA
"2801",51059491405,"tract",2020,"Census Tract 4914.05, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.232156939,"percent",NA
"2802",51059491405,"tract",2020,"Census Tract 4914.05, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.348264435,"percent",NA
"2803",51013102200,"tract",2020,"Census Tract 1022, Arlington County, Virginia",2021,"perc_income_med_price_25",1.993666432,"percent",NA
"2804",51013102200,"tract",2020,"Census Tract 1022, Arlington County, Virginia",2021,"perc_income_min_price_25",0.703495191,"percent",NA
"2805",51013102200,"tract",2020,"Census Tract 1022, Arlington County, Virginia",2021,"perc_income_med_price_100",0.93807178,"percent",NA
"2806",51013102200,"tract",2020,"Census Tract 1022, Arlington County, Virginia",2021,"perc_income_min_price_100_plus",0.93807178,"percent",NA
"2807",51013102200,"tract",2020,"Census Tract 1022, Arlington County, Virginia",2021,"perc_income_min_price_100",0.93807178,"percent",NA
"2808",51059492100,"tract",2020,"Census Tract 4921, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.631054124,"percent",NA
"2809",51059492100,"tract",2020,"Census Tract 4921, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.189272059,"percent",NA
"2810",51059492100,"tract",2020,"Census Tract 4921, Fairfax County, Virginia",2021,"perc_income_med_price_100",0.946612741,"percent",NA
"2811",51059492100,"tract",2020,"Census Tract 4921, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.252383782,"percent",NA
