"","geoid","year","region_name","region_type","measure","value","measure_type","measure_units"
"252",51059461802,2020,"Census Tract 4618.02, Fairfax County, Virginia","tract","3sfca_capacity",2.294162945,"index",NA
"253",51059461901,2020,"Census Tract 4619.01, Fairfax County, Virginia","tract","3sfca_capacity",2.294162945,"index",NA
"254",51059461902,2020,"Census Tract 4619.02, Fairfax County, Virginia","tract","3sfca_capacity",2.294162945,"index",NA
"255",51059470100,2020,"Census Tract 4701, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"256",51059470300,2020,"Census Tract 4703, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"257",51059470400,2020,"Census Tract 4704, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"258",51059470500,2020,"Census Tract 4705, Fairfax County, Virginia","tract","3sfca_capacity",2.294162945,"index",NA
"259",51059470600,2020,"Census Tract 4706, Fairfax County, Virginia","tract","3sfca_capacity",1.949501769,"index",NA
"260",51059470700,2020,"Census Tract 4707, Fairfax County, Virginia","tract","3sfca_capacity",2.294162945,"index",NA
"261",51059470800,2020,"Census Tract 4708, Fairfax County, Virginia","tract","3sfca_capacity",2.294162945,"index",NA
"262",51059470900,2020,"Census Tract 4709, Fairfax County, Virginia","tract","3sfca_capacity",2.294162945,"index",NA
"263",51059471000,2020,"Census Tract 4710, Fairfax County, Virginia","tract","3sfca_capacity",1.949501769,"index",NA
"264",51059471100,2020,"Census Tract 4711, Fairfax County, Virginia","tract","3sfca_capacity",2.294162945,"index",NA
"265",51059471201,2020,"Census Tract 4712.01, Fairfax County, Virginia","tract","3sfca_capacity",1.949501769,"index",NA
"266",51059471202,2020,"Census Tract 4712.02, Fairfax County, Virginia","tract","3sfca_capacity",1.949501769,"index",NA
"267",51059471301,2020,"Census Tract 4713.01, Fairfax County, Virginia","tract","3sfca_capacity",1.949501769,"index",NA
"268",51059471303,2020,"Census Tract 4713.03, Fairfax County, Virginia","tract","3sfca_capacity",1.949501769,"index",NA
"269",51059471304,2020,"Census Tract 4713.04, Fairfax County, Virginia","tract","3sfca_capacity",2.294162945,"index",NA
"270",51059471401,2020,"Census Tract 4714.01, Fairfax County, Virginia","tract","3sfca_capacity",2.294162945,"index",NA
"271",51059471402,2020,"Census Tract 4714.02, Fairfax County, Virginia","tract","3sfca_capacity",2.294162945,"index",NA
"272",51059480100,2020,"Census Tract 4801, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"273",51059480201,2020,"Census Tract 4802.01, Fairfax County, Virginia","tract","3sfca_capacity",1.949501769,"index",NA
"274",51059480202,2020,"Census Tract 4802.02, Fairfax County, Virginia","tract","3sfca_capacity",1.949501769,"index",NA
"275",51059480203,2020,"Census Tract 4802.03, Fairfax County, Virginia","tract","3sfca_capacity",1.949501769,"index",NA
"276",51059480300,2020,"Census Tract 4803, Fairfax County, Virginia","tract","3sfca_capacity",0.715879284,"index",NA
"277",51059480401,2020,"Census Tract 4804.01, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"278",51059480402,2020,"Census Tract 4804.02, Fairfax County, Virginia","tract","3sfca_capacity",0.042654366,"index",NA
"279",51059480501,2020,"Census Tract 4805.01, Fairfax County, Virginia","tract","3sfca_capacity",0.042654366,"index",NA
"280",51059480502,2020,"Census Tract 4805.02, Fairfax County, Virginia","tract","3sfca_capacity",0.042654366,"index",NA
"281",51059480503,2020,"Census Tract 4805.03, Fairfax County, Virginia","tract","3sfca_capacity",0.041224972,"index",NA
"282",51059480504,2020,"Census Tract 4805.04, Fairfax County, Virginia","tract","3sfca_capacity",0.042654366,"index",NA
"283",51059480505,2020,"Census Tract 4805.05, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"284",51059480801,2020,"Census Tract 4808.01, Fairfax County, Virginia","tract","3sfca_capacity",0.042654366,"index",NA
"285",51059480802,2020,"Census Tract 4808.02, Fairfax County, Virginia","tract","3sfca_capacity",0.042654366,"index",NA
"286",51059480901,2020,"Census Tract 4809.01, Fairfax County, Virginia","tract","3sfca_capacity",0.042654366,"index",NA
"287",51059480902,2020,"Census Tract 4809.02, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"288",51059480903,2020,"Census Tract 4809.03, Fairfax County, Virginia","tract","3sfca_capacity",0.042654366,"index",NA
"289",51059481000,2020,"Census Tract 4810, Fairfax County, Virginia","tract","3sfca_capacity",0.042654366,"index",NA
"290",51059481101,2020,"Census Tract 4811.01, Fairfax County, Virginia","tract","3sfca_capacity",0.042654366,"index",NA
"291",51059481102,2020,"Census Tract 4811.02, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"292",51059481103,2020,"Census Tract 4811.03, Fairfax County, Virginia","tract","3sfca_capacity",0.042654366,"index",NA
"293",51059481104,2020,"Census Tract 4811.04, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"294",51059481105,2020,"Census Tract 4811.05, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"295",51059481106,2020,"Census Tract 4811.06, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"296",51059481201,2020,"Census Tract 4812.01, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"297",51059481202,2020,"Census Tract 4812.02, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"298",51059481400,2020,"Census Tract 4814, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"299",51059481500,2020,"Census Tract 4815, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"300",51059481600,2020,"Census Tract 4816, Fairfax County, Virginia","tract","3sfca_capacity",2.294162945,"index",NA
"301",51059481701,2020,"Census Tract 4817.01, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"302",51059481702,2020,"Census Tract 4817.02, Fairfax County, Virginia","tract","3sfca_capacity",2.974685044,"index",NA
"303",51059481900,2020,"Census Tract 4819, Fairfax County, Virginia","tract","3sfca_capacity",0.042654366,"index",NA
"304",51059482001,2020,"Census Tract 4820.01, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"305",51059482002,2020,"Census Tract 4820.02, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"306",51059482100,2020,"Census Tract 4821, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"307",51059482201,2020,"Census Tract 4822.01, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"308",51059482202,2020,"Census Tract 4822.02, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"309",51059482203,2020,"Census Tract 4822.03, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"310",51059482301,2020,"Census Tract 4823.01, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"311",51059482302,2020,"Census Tract 4823.02, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"312",51059482303,2020,"Census Tract 4823.03, Fairfax County, Virginia","tract","3sfca_capacity",0.87037358,"index",NA
"313",51059482400,2020,"Census Tract 4824, Fairfax County, Virginia","tract","3sfca_capacity",0.715879284,"index",NA
"314",51059482501,2020,"Census Tract 4825.01, Fairfax County, Virginia","tract","3sfca_capacity",0.041224972,"index",NA
"315",51059482502,2020,"Census Tract 4825.02, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"316",51059482503,2020,"Census Tract 4825.03, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"317",51059482504,2020,"Census Tract 4825.04, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"318",51059482601,2020,"Census Tract 4826.01, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"319",51059482602,2020,"Census Tract 4826.02, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"320",51059490101,2020,"Census Tract 4901.01, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"321",51059490103,2020,"Census Tract 4901.03, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"322",51059490501,2020,"Census Tract 4905.01, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"323",51059490502,2020,"Census Tract 4905.02, Fairfax County, Virginia","tract","3sfca_capacity",2.974685044,"index",NA
"324",51059491000,2020,"Census Tract 4910, Fairfax County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"325",51059491101,2020,"Census Tract 4911.01, Fairfax County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"326",51059491102,2020,"Census Tract 4911.02, Fairfax County, Virginia","tract","3sfca_capacity",2.197018062,"index",NA
"327",51059491103,2020,"Census Tract 4911.03, Fairfax County, Virginia","tract","3sfca_capacity",2.197018062,"index",NA
"328",51059491201,2020,"Census Tract 4912.01, Fairfax County, Virginia","tract","3sfca_capacity",2.197018062,"index",NA
"329",51059491202,2020,"Census Tract 4912.02, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"330",51059491301,2020,"Census Tract 4913.01, Fairfax County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"331",51059491302,2020,"Census Tract 4913.02, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"332",51059491303,2020,"Census Tract 4913.03, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"333",51059491401,2020,"Census Tract 4914.01, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"334",51059491402,2020,"Census Tract 4914.02, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"335",51059491403,2020,"Census Tract 4914.03, Fairfax County, Virginia","tract","3sfca_capacity",2.197018062,"index",NA
"336",51059491404,2020,"Census Tract 4914.04, Fairfax County, Virginia","tract","3sfca_capacity",2.197018062,"index",NA
"337",51059491405,2020,"Census Tract 4914.05, Fairfax County, Virginia","tract","3sfca_capacity",2.197018062,"index",NA
"338",51059491501,2020,"Census Tract 4915.01, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"339",51059491502,2020,"Census Tract 4915.02, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"340",51059491601,2020,"Census Tract 4916.01, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"341",51059491602,2020,"Census Tract 4916.02, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"342",51059491701,2020,"Census Tract 4917.01, Fairfax County, Virginia","tract","3sfca_capacity",2.974685044,"index",NA
"343",51059491702,2020,"Census Tract 4917.02, Fairfax County, Virginia","tract","3sfca_capacity",2.974685044,"index",NA
"344",51059491703,2020,"Census Tract 4917.03, Fairfax County, Virginia","tract","3sfca_capacity",2.974685044,"index",NA
"345",51059491704,2020,"Census Tract 4917.04, Fairfax County, Virginia","tract","3sfca_capacity",2.974685044,"index",NA
"346",51059491705,2020,"Census Tract 4917.05, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"347",51059491801,2020,"Census Tract 4918.01, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"348",51059491802,2020,"Census Tract 4918.02, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"349",51059491803,2020,"Census Tract 4918.03, Fairfax County, Virginia","tract","3sfca_capacity",1.228550327,"index",NA
"350",51059492000,2020,"Census Tract 4920, Fairfax County, Virginia","tract","3sfca_capacity",2.974685044,"index",NA
"351",51059492100,2020,"Census Tract 4921, Fairfax County, Virginia","tract","3sfca_capacity",4.302758919,"index",NA
"352",51059492201,2020,"Census Tract 4922.01, Fairfax County, Virginia","tract","3sfca_capacity",2.197018062,"index",NA
"353",51059492202,2020,"Census Tract 4922.02, Fairfax County, Virginia","tract","3sfca_capacity",2.197018062,"index",NA
"354",51059492203,2020,"Census Tract 4922.03, Fairfax County, Virginia","tract","3sfca_capacity",2.197018062,"index",NA
"355",51059492300,2020,"Census Tract 4923, Fairfax County, Virginia","tract","3sfca_capacity",2.197018062,"index",NA
"356",51059492400,2020,"Census Tract 4924, Fairfax County, Virginia","tract","3sfca_capacity",2.197018062,"index",NA
"357",51059492500,2020,"Census Tract 4925, Fairfax County, Virginia","tract","3sfca_capacity",2.197018062,"index",NA
"358",51107610101,2020,"Census Tract 6101.01, Loudoun County, Virginia","tract","3sfca_capacity",0,"index",NA
"359",51107610102,2020,"Census Tract 6101.02, Loudoun County, Virginia","tract","3sfca_capacity",0,"index",NA
"360",51107610201,2020,"Census Tract 6102.01, Loudoun County, Virginia","tract","3sfca_capacity",0.001728407,"index",NA
"361",51107610202,2020,"Census Tract 6102.02, Loudoun County, Virginia","tract","3sfca_capacity",0.02934521,"index",NA
"362",51107610300,2020,"Census Tract 6103, Loudoun County, Virginia","tract","3sfca_capacity",0.001728407,"index",NA
"363",51107610400,2020,"Census Tract 6104, Loudoun County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"364",51107610503,2020,"Census Tract 6105.03, Loudoun County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"365",51107610504,2020,"Census Tract 6105.04, Loudoun County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"366",51107610505,2020,"Census Tract 6105.05, Loudoun County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"367",51107610506,2020,"Census Tract 6105.06, Loudoun County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"368",51107610507,2020,"Census Tract 6105.07, Loudoun County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"369",51107610601,2020,"Census Tract 6106.01, Loudoun County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"370",51107610602,2020,"Census Tract 6106.02, Loudoun County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"371",51107610603,2020,"Census Tract 6106.03, Loudoun County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"372",51107610604,2020,"Census Tract 6106.04, Loudoun County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"373",51107610701,2020,"Census Tract 6107.01, Loudoun County, Virginia","tract","3sfca_capacity",0.02934521,"index",NA
"374",51107610702,2020,"Census Tract 6107.02, Loudoun County, Virginia","tract","3sfca_capacity",0.02934521,"index",NA
"375",51107610703,2020,"Census Tract 6107.03, Loudoun County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"376",51107610800,2020,"Census Tract 6108, Loudoun County, Virginia","tract","3sfca_capacity",0.056962012,"index",NA
"377",51107610900,2020,"Census Tract 6109, Loudoun County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"378",51107611002,2020,"Census Tract 6110.02, Loudoun County, Virginia","tract","3sfca_capacity",0.041224972,"index",NA
"379",51107611004,2020,"Census Tract 6110.04, Loudoun County, Virginia","tract","3sfca_capacity",0.041224972,"index",NA
"380",51107611005,2020,"Census Tract 6110.05, Loudoun County, Virginia","tract","3sfca_capacity",0.041224972,"index",NA
"381",51107611006,2020,"Census Tract 6110.06, Loudoun County, Virginia","tract","3sfca_capacity",0.041224972,"index",NA
"382",51107611009,2020,"Census Tract 6110.09, Loudoun County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"383",51107611010,2020,"Census Tract 6110.10, Loudoun County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"384",51107611011,2020,"Census Tract 6110.11, Loudoun County, Virginia","tract","3sfca_capacity",0.041224972,"index",NA
"385",51107611012,2020,"Census Tract 6110.12, Loudoun County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"386",51107611013,2020,"Census Tract 6110.13, Loudoun County, Virginia","tract","3sfca_capacity",0.136867676,"index",NA
"387",51107611014,2020,"Census Tract 6110.14, Loudoun County, Virginia","tract","3sfca_capacity",0.041224972,"index",NA
