geoid,measure,value,year,region_type,measure_type,region_name
510594809021,primcare_3sfca,2.30727750624293,2021,block group,index,"Block Group 1, Census Tract 4809.02, Fairfax County, Virginia"
510594809022,primcare_3sfca,2.20414715984938,2021,block group,index,"Block Group 2, Census Tract 4809.02, Fairfax County, Virginia"
510594809031,primcare_3sfca,2.29815069968735,2021,block group,index,"Block Group 1, Census Tract 4809.03, Fairfax County, Virginia"
510594809032,primcare_3sfca,2.18515366369994,2021,block group,index,"Block Group 2, Census Tract 4809.03, Fairfax County, Virginia"
510594809033,primcare_3sfca,2.26524637256338,2021,block group,index,"Block Group 3, Census Tract 4809.03, Fairfax County, Virginia"
510594810001,primcare_3sfca,1.94847735180318,2021,block group,index,"Block Group 1, Census Tract 4810, Fairfax County, Virginia"
510594810002,primcare_3sfca,2.22567208492885,2021,block group,index,"Block Group 2, Census Tract 4810, Fairfax County, Virginia"
510594811011,primcare_3sfca,2.16041454311615,2021,block group,index,"Block Group 1, Census Tract 4811.01, Fairfax County, Virginia"
510594811021,primcare_3sfca,2.25450258756986,2021,block group,index,"Block Group 1, Census Tract 4811.02, Fairfax County, Virginia"
510594811022,primcare_3sfca,2.3238440633183,2021,block group,index,"Block Group 2, Census Tract 4811.02, Fairfax County, Virginia"
510594811031,primcare_3sfca,2.17198889847686,2021,block group,index,"Block Group 1, Census Tract 4811.03, Fairfax County, Virginia"
510594811032,primcare_3sfca,2.2436703406773,2021,block group,index,"Block Group 2, Census Tract 4811.03, Fairfax County, Virginia"
510594811041,primcare_3sfca,2.18414788048121,2021,block group,index,"Block Group 1, Census Tract 4811.04, Fairfax County, Virginia"
510594811042,primcare_3sfca,2.20047726442907,2021,block group,index,"Block Group 2, Census Tract 4811.04, Fairfax County, Virginia"
510594811043,primcare_3sfca,2.20735168945183,2021,block group,index,"Block Group 3, Census Tract 4811.04, Fairfax County, Virginia"
510594811051,primcare_3sfca,2.17332213696061,2021,block group,index,"Block Group 1, Census Tract 4811.05, Fairfax County, Virginia"
510594811052,primcare_3sfca,2.15127582250937,2021,block group,index,"Block Group 2, Census Tract 4811.05, Fairfax County, Virginia"
510594811053,primcare_3sfca,2.17510072795841,2021,block group,index,"Block Group 3, Census Tract 4811.05, Fairfax County, Virginia"
510594811061,primcare_3sfca,2.32251650157585,2021,block group,index,"Block Group 1, Census Tract 4811.06, Fairfax County, Virginia"
510594811062,primcare_3sfca,2.2815218890606,2021,block group,index,"Block Group 2, Census Tract 4811.06, Fairfax County, Virginia"
510594811063,primcare_3sfca,2.1600469646584,2021,block group,index,"Block Group 3, Census Tract 4811.06, Fairfax County, Virginia"
510594812011,primcare_3sfca,2.34755514819978,2021,block group,index,"Block Group 1, Census Tract 4812.01, Fairfax County, Virginia"
510594812021,primcare_3sfca,2.2960221610748,2021,block group,index,"Block Group 1, Census Tract 4812.02, Fairfax County, Virginia"
510594812022,primcare_3sfca,2.41502907271723,2021,block group,index,"Block Group 2, Census Tract 4812.02, Fairfax County, Virginia"
510594812023,primcare_3sfca,2.2059402234923,2021,block group,index,"Block Group 3, Census Tract 4812.02, Fairfax County, Virginia"
510594814001,primcare_3sfca,2.36981038599925,2021,block group,index,"Block Group 1, Census Tract 4814, Fairfax County, Virginia"
510594814002,primcare_3sfca,2.35615321587799,2021,block group,index,"Block Group 2, Census Tract 4814, Fairfax County, Virginia"
510594814003,primcare_3sfca,2.25717246736989,2021,block group,index,"Block Group 3, Census Tract 4814, Fairfax County, Virginia"
510594814004,primcare_3sfca,2.43082156031361,2021,block group,index,"Block Group 4, Census Tract 4814, Fairfax County, Virginia"
510594815001,primcare_3sfca,2.17941265487833,2021,block group,index,"Block Group 1, Census Tract 4815, Fairfax County, Virginia"
510594816001,primcare_3sfca,2.18222945619684,2021,block group,index,"Block Group 1, Census Tract 4816, Fairfax County, Virginia"
510594816002,primcare_3sfca,2.32161679426204,2021,block group,index,"Block Group 2, Census Tract 4816, Fairfax County, Virginia"
510594817011,primcare_3sfca,2.22550348220139,2021,block group,index,"Block Group 1, Census Tract 4817.01, Fairfax County, Virginia"
510594817012,primcare_3sfca,2.08072359723215,2021,block group,index,"Block Group 2, Census Tract 4817.01, Fairfax County, Virginia"
510594817013,primcare_3sfca,2.10919958336604,2021,block group,index,"Block Group 3, Census Tract 4817.01, Fairfax County, Virginia"
510594817021,primcare_3sfca,2.14979173059993,2021,block group,index,"Block Group 1, Census Tract 4817.02, Fairfax County, Virginia"
510594817022,primcare_3sfca,2.31395362696306,2021,block group,index,"Block Group 2, Census Tract 4817.02, Fairfax County, Virginia"
510594817023,primcare_3sfca,2.27067698554411,2021,block group,index,"Block Group 3, Census Tract 4817.02, Fairfax County, Virginia"
510594819001,primcare_3sfca,2.43881080933883,2021,block group,index,"Block Group 1, Census Tract 4819, Fairfax County, Virginia"
510594819002,primcare_3sfca,1.79170657079828,2021,block group,index,"Block Group 2, Census Tract 4819, Fairfax County, Virginia"
510594819003,primcare_3sfca,2.30586880263768,2021,block group,index,"Block Group 3, Census Tract 4819, Fairfax County, Virginia"
510594820011,primcare_3sfca,2.42483001554285,2021,block group,index,"Block Group 1, Census Tract 4820.01, Fairfax County, Virginia"
510594820012,primcare_3sfca,2.5753294170102,2021,block group,index,"Block Group 2, Census Tract 4820.01, Fairfax County, Virginia"
510594820013,primcare_3sfca,2.60723404803639,2021,block group,index,"Block Group 3, Census Tract 4820.01, Fairfax County, Virginia"
510594820021,primcare_3sfca,2.37676741527553,2021,block group,index,"Block Group 1, Census Tract 4820.02, Fairfax County, Virginia"
510594820022,primcare_3sfca,2.50017622463464,2021,block group,index,"Block Group 2, Census Tract 4820.02, Fairfax County, Virginia"
510594821001,primcare_3sfca,2.57469299741296,2021,block group,index,"Block Group 1, Census Tract 4821, Fairfax County, Virginia"
510594821002,primcare_3sfca,2.44642224664366,2021,block group,index,"Block Group 2, Census Tract 4821, Fairfax County, Virginia"
510594822011,primcare_3sfca,2.37284892936283,2021,block group,index,"Block Group 1, Census Tract 4822.01, Fairfax County, Virginia"
510594822021,primcare_3sfca,2.56782570269771,2021,block group,index,"Block Group 1, Census Tract 4822.02, Fairfax County, Virginia"
510594822022,primcare_3sfca,2.55409948954306,2021,block group,index,"Block Group 2, Census Tract 4822.02, Fairfax County, Virginia"
510594822023,primcare_3sfca,2.58885849204983,2021,block group,index,"Block Group 3, Census Tract 4822.02, Fairfax County, Virginia"
510594822024,primcare_3sfca,2.3076153943263,2021,block group,index,"Block Group 4, Census Tract 4822.02, Fairfax County, Virginia"
510594822031,primcare_3sfca,2.5394686570219,2021,block group,index,"Block Group 1, Census Tract 4822.03, Fairfax County, Virginia"
510594822032,primcare_3sfca,2.43133440749049,2021,block group,index,"Block Group 2, Census Tract 4822.03, Fairfax County, Virginia"
510594822033,primcare_3sfca,2.53271695387266,2021,block group,index,"Block Group 3, Census Tract 4822.03, Fairfax County, Virginia"
510594822034,primcare_3sfca,2.54583317501311,2021,block group,index,"Block Group 4, Census Tract 4822.03, Fairfax County, Virginia"
510594823011,primcare_3sfca,2.55529886659955,2021,block group,index,"Block Group 1, Census Tract 4823.01, Fairfax County, Virginia"
510594823012,primcare_3sfca,2.41234538061765,2021,block group,index,"Block Group 2, Census Tract 4823.01, Fairfax County, Virginia"
510594823021,primcare_3sfca,2.31710972220576,2021,block group,index,"Block Group 1, Census Tract 4823.02, Fairfax County, Virginia"
510594823022,primcare_3sfca,2.36846002804825,2021,block group,index,"Block Group 2, Census Tract 4823.02, Fairfax County, Virginia"
510594823031,primcare_3sfca,2.45771447284327,2021,block group,index,"Block Group 1, Census Tract 4823.03, Fairfax County, Virginia"
510594823032,primcare_3sfca,2.3049674596582,2021,block group,index,"Block Group 2, Census Tract 4823.03, Fairfax County, Virginia"
510594823033,primcare_3sfca,2.52181037576757,2021,block group,index,"Block Group 3, Census Tract 4823.03, Fairfax County, Virginia"
510594824001,primcare_3sfca,2.62437900936215,2021,block group,index,"Block Group 1, Census Tract 4824, Fairfax County, Virginia"
510594825011,primcare_3sfca,2.11815882163639,2021,block group,index,"Block Group 1, Census Tract 4825.01, Fairfax County, Virginia"
510594825012,primcare_3sfca,2.13482722299342,2021,block group,index,"Block Group 2, Census Tract 4825.01, Fairfax County, Virginia"
510594825013,primcare_3sfca,2.1891590144362,2021,block group,index,"Block Group 3, Census Tract 4825.01, Fairfax County, Virginia"
510594825014,primcare_3sfca,2.19007408900249,2021,block group,index,"Block Group 4, Census Tract 4825.01, Fairfax County, Virginia"
510594825015,primcare_3sfca,2.1488279175914,2021,block group,index,"Block Group 5, Census Tract 4825.01, Fairfax County, Virginia"
510594825021,primcare_3sfca,2.21038246094741,2021,block group,index,"Block Group 1, Census Tract 4825.02, Fairfax County, Virginia"
510594825022,primcare_3sfca,2.11602894175986,2021,block group,index,"Block Group 2, Census Tract 4825.02, Fairfax County, Virginia"
510594825031,primcare_3sfca,2.1486488570288,2021,block group,index,"Block Group 1, Census Tract 4825.03, Fairfax County, Virginia"
510594825032,primcare_3sfca,2.29291453928328,2021,block group,index,"Block Group 2, Census Tract 4825.03, Fairfax County, Virginia"
510594825033,primcare_3sfca,2.12815010300968,2021,block group,index,"Block Group 3, Census Tract 4825.03, Fairfax County, Virginia"
510594825041,primcare_3sfca,2.0415687524056,2021,block group,index,"Block Group 1, Census Tract 4825.04, Fairfax County, Virginia"
510594825042,primcare_3sfca,2.18626250141708,2021,block group,index,"Block Group 2, Census Tract 4825.04, Fairfax County, Virginia"
510594825043,primcare_3sfca,2.14416047418201,2021,block group,index,"Block Group 3, Census Tract 4825.04, Fairfax County, Virginia"
510594826011,primcare_3sfca,2.19352470331363,2021,block group,index,"Block Group 1, Census Tract 4826.01, Fairfax County, Virginia"
510594826012,primcare_3sfca,2.04212939296669,2021,block group,index,"Block Group 2, Census Tract 4826.01, Fairfax County, Virginia"
510594826013,primcare_3sfca,2.20674145002539,2021,block group,index,"Block Group 3, Census Tract 4826.01, Fairfax County, Virginia"
510594826021,primcare_3sfca,2.16068851821372,2021,block group,index,"Block Group 1, Census Tract 4826.02, Fairfax County, Virginia"
510594826022,primcare_3sfca,2.19964496721185,2021,block group,index,"Block Group 2, Census Tract 4826.02, Fairfax County, Virginia"
510594826023,primcare_3sfca,2.11238316437313,2021,block group,index,"Block Group 3, Census Tract 4826.02, Fairfax County, Virginia"
510594826024,primcare_3sfca,2.27203737035643,2021,block group,index,"Block Group 4, Census Tract 4826.02, Fairfax County, Virginia"
510594901011,primcare_3sfca,2.00413238188491,2021,block group,index,"Block Group 1, Census Tract 4901.01, Fairfax County, Virginia"
510594901012,primcare_3sfca,1.92827084310212,2021,block group,index,"Block Group 2, Census Tract 4901.01, Fairfax County, Virginia"
510594901013,primcare_3sfca,1.89990432167148,2021,block group,index,"Block Group 3, Census Tract 4901.01, Fairfax County, Virginia"
510594901031,primcare_3sfca,1.76275316339119,2021,block group,index,"Block Group 1, Census Tract 4901.03, Fairfax County, Virginia"
510594901032,primcare_3sfca,2.01084073681554,2021,block group,index,"Block Group 2, Census Tract 4901.03, Fairfax County, Virginia"
510594901033,primcare_3sfca,2.0343667995582,2021,block group,index,"Block Group 3, Census Tract 4901.03, Fairfax County, Virginia"
510594901034,primcare_3sfca,1.93848881914248,2021,block group,index,"Block Group 4, Census Tract 4901.03, Fairfax County, Virginia"
510594905011,primcare_3sfca,2.09587878458692,2021,block group,index,"Block Group 1, Census Tract 4905.01, Fairfax County, Virginia"
510594905012,primcare_3sfca,2.07657628280484,2021,block group,index,"Block Group 2, Census Tract 4905.01, Fairfax County, Virginia"
510594905021,primcare_3sfca,2.0681928035954402,2021,block group,index,"Block Group 1, Census Tract 4905.02, Fairfax County, Virginia"
510594905022,primcare_3sfca,2.03376217359584,2021,block group,index,"Block Group 2, Census Tract 4905.02, Fairfax County, Virginia"
510594905023,primcare_3sfca,1.98967741341614,2021,block group,index,"Block Group 3, Census Tract 4905.02, Fairfax County, Virginia"
510594910001,primcare_3sfca,1.5267954714735,2021,block group,index,"Block Group 1, Census Tract 4910, Fairfax County, Virginia"
510594911011,primcare_3sfca,1.75424575471941,2021,block group,index,"Block Group 1, Census Tract 4911.01, Fairfax County, Virginia"
510594911012,primcare_3sfca,1.53817330088619,2021,block group,index,"Block Group 2, Census Tract 4911.01, Fairfax County, Virginia"
510594911021,primcare_3sfca,1.74607216037597,2021,block group,index,"Block Group 1, Census Tract 4911.02, Fairfax County, Virginia"
510594911022,primcare_3sfca,1.77094781461968,2021,block group,index,"Block Group 2, Census Tract 4911.02, Fairfax County, Virginia"
510594911031,primcare_3sfca,1.94183854768301,2021,block group,index,"Block Group 1, Census Tract 4911.03, Fairfax County, Virginia"
510594911032,primcare_3sfca,1.93447392142677,2021,block group,index,"Block Group 2, Census Tract 4911.03, Fairfax County, Virginia"
510594911033,primcare_3sfca,1.85232415710193,2021,block group,index,"Block Group 3, Census Tract 4911.03, Fairfax County, Virginia"
510594911034,primcare_3sfca,1.91107463656995,2021,block group,index,"Block Group 4, Census Tract 4911.03, Fairfax County, Virginia"
510594912011,primcare_3sfca,1.94162479971356,2021,block group,index,"Block Group 1, Census Tract 4912.01, Fairfax County, Virginia"
510594912012,primcare_3sfca,1.84305705101402,2021,block group,index,"Block Group 2, Census Tract 4912.01, Fairfax County, Virginia"
510594912013,primcare_3sfca,1.85708857743697,2021,block group,index,"Block Group 3, Census Tract 4912.01, Fairfax County, Virginia"
510594912014,primcare_3sfca,1.84843489965727,2021,block group,index,"Block Group 4, Census Tract 4912.01, Fairfax County, Virginia"
510594912021,primcare_3sfca,2.05129029575411,2021,block group,index,"Block Group 1, Census Tract 4912.02, Fairfax County, Virginia"
510594913011,primcare_3sfca,1.60493614279657,2021,block group,index,"Block Group 1, Census Tract 4913.01, Fairfax County, Virginia"
510594913012,primcare_3sfca,1.84438303803202,2021,block group,index,"Block Group 2, Census Tract 4913.01, Fairfax County, Virginia"
510594913013,primcare_3sfca,1.90554451892128,2021,block group,index,"Block Group 3, Census Tract 4913.01, Fairfax County, Virginia"
510594913014,primcare_3sfca,1.96807250922661,2021,block group,index,"Block Group 4, Census Tract 4913.01, Fairfax County, Virginia"
510594913021,primcare_3sfca,1.95631172316412,2021,block group,index,"Block Group 1, Census Tract 4913.02, Fairfax County, Virginia"
510594913022,primcare_3sfca,1.95642187729323,2021,block group,index,"Block Group 2, Census Tract 4913.02, Fairfax County, Virginia"
510594913031,primcare_3sfca,2.05628750945172,2021,block group,index,"Block Group 1, Census Tract 4913.03, Fairfax County, Virginia"
510594913032,primcare_3sfca,2.02619851690154,2021,block group,index,"Block Group 2, Census Tract 4913.03, Fairfax County, Virginia"
510594914011,primcare_3sfca,1.97960973261952,2021,block group,index,"Block Group 1, Census Tract 4914.01, Fairfax County, Virginia"
510594914012,primcare_3sfca,2.00873187845079,2021,block group,index,"Block Group 2, Census Tract 4914.01, Fairfax County, Virginia"
510594914013,primcare_3sfca,2.07167925093787,2021,block group,index,"Block Group 3, Census Tract 4914.01, Fairfax County, Virginia"
510594914014,primcare_3sfca,2.04519683544449,2021,block group,index,"Block Group 4, Census Tract 4914.01, Fairfax County, Virginia"
510594914021,primcare_3sfca,1.98321877017068,2021,block group,index,"Block Group 1, Census Tract 4914.02, Fairfax County, Virginia"
510594914022,primcare_3sfca,1.95776808330094,2021,block group,index,"Block Group 2, Census Tract 4914.02, Fairfax County, Virginia"
510594914031,primcare_3sfca,1.79963277644117,2021,block group,index,"Block Group 1, Census Tract 4914.03, Fairfax County, Virginia"
510594914032,primcare_3sfca,1.76668400039109,2021,block group,index,"Block Group 2, Census Tract 4914.03, Fairfax County, Virginia"
510594914041,primcare_3sfca,1.85224043092719,2021,block group,index,"Block Group 1, Census Tract 4914.04, Fairfax County, Virginia"
510594914042,primcare_3sfca,1.8222262130902,2021,block group,index,"Block Group 2, Census Tract 4914.04, Fairfax County, Virginia"
510594914051,primcare_3sfca,1.73488053971135,2021,block group,index,"Block Group 1, Census Tract 4914.05, Fairfax County, Virginia"
510594915011,primcare_3sfca,2.10544172187273,2021,block group,index,"Block Group 1, Census Tract 4915.01, Fairfax County, Virginia"
510594915012,primcare_3sfca,2.05904207542323,2021,block group,index,"Block Group 2, Census Tract 4915.01, Fairfax County, Virginia"
510594915013,primcare_3sfca,2.06107781884137,2021,block group,index,"Block Group 3, Census Tract 4915.01, Fairfax County, Virginia"
510594915021,primcare_3sfca,1.89501425907681,2021,block group,index,"Block Group 1, Census Tract 4915.02, Fairfax County, Virginia"
510594915022,primcare_3sfca,1.89110448067224,2021,block group,index,"Block Group 2, Census Tract 4915.02, Fairfax County, Virginia"
510594915023,primcare_3sfca,2.0675379599637,2021,block group,index,"Block Group 3, Census Tract 4915.02, Fairfax County, Virginia"
510594916011,primcare_3sfca,2.10311171439709,2021,block group,index,"Block Group 1, Census Tract 4916.01, Fairfax County, Virginia"
510594916012,primcare_3sfca,2.04756113173612,2021,block group,index,"Block Group 2, Census Tract 4916.01, Fairfax County, Virginia"
510594916013,primcare_3sfca,1.97083633103065,2021,block group,index,"Block Group 3, Census Tract 4916.01, Fairfax County, Virginia"
510594916021,primcare_3sfca,2.04170871145389,2021,block group,index,"Block Group 1, Census Tract 4916.02, Fairfax County, Virginia"
510594916022,primcare_3sfca,2.02091475276356,2021,block group,index,"Block Group 2, Census Tract 4916.02, Fairfax County, Virginia"
510594917011,primcare_3sfca,2.26480886030511,2021,block group,index,"Block Group 1, Census Tract 4917.01, Fairfax County, Virginia"
510594917012,primcare_3sfca,2.22868316937701,2021,block group,index,"Block Group 2, Census Tract 4917.01, Fairfax County, Virginia"
510594917013,primcare_3sfca,2.34060679746725,2021,block group,index,"Block Group 3, Census Tract 4917.01, Fairfax County, Virginia"
510594917021,primcare_3sfca,2.34171615401038,2021,block group,index,"Block Group 1, Census Tract 4917.02, Fairfax County, Virginia"
510594917022,primcare_3sfca,2.32928300271223,2021,block group,index,"Block Group 2, Census Tract 4917.02, Fairfax County, Virginia"
510594917023,primcare_3sfca,2.38355887649607,2021,block group,index,"Block Group 3, Census Tract 4917.02, Fairfax County, Virginia"
510594917024,primcare_3sfca,2.2489766602376,2021,block group,index,"Block Group 4, Census Tract 4917.02, Fairfax County, Virginia"
510594917025,primcare_3sfca,2.30051590954431,2021,block group,index,"Block Group 5, Census Tract 4917.02, Fairfax County, Virginia"
510594917031,primcare_3sfca,2.17398553649532,2021,block group,index,"Block Group 1, Census Tract 4917.03, Fairfax County, Virginia"
510594917032,primcare_3sfca,2.0626695354522,2021,block group,index,"Block Group 2, Census Tract 4917.03, Fairfax County, Virginia"
510594917033,primcare_3sfca,2.27120046283962,2021,block group,index,"Block Group 3, Census Tract 4917.03, Fairfax County, Virginia"
510594917041,primcare_3sfca,2.19059443559833,2021,block group,index,"Block Group 1, Census Tract 4917.04, Fairfax County, Virginia"
510594917042,primcare_3sfca,2.11750379855474,2021,block group,index,"Block Group 2, Census Tract 4917.04, Fairfax County, Virginia"
510594917043,primcare_3sfca,2.24529599656769,2021,block group,index,"Block Group 3, Census Tract 4917.04, Fairfax County, Virginia"
510594917051,primcare_3sfca,1.90735284058931,2021,block group,index,"Block Group 1, Census Tract 4917.05, Fairfax County, Virginia"
510594918011,primcare_3sfca,2.16229177351842,2021,block group,index,"Block Group 1, Census Tract 4918.01, Fairfax County, Virginia"
510594918012,primcare_3sfca,2.11743170113019,2021,block group,index,"Block Group 2, Census Tract 4918.01, Fairfax County, Virginia"
510594918021,primcare_3sfca,2.20589338717149,2021,block group,index,"Block Group 1, Census Tract 4918.02, Fairfax County, Virginia"
510594918022,primcare_3sfca,2.13637122902185,2021,block group,index,"Block Group 2, Census Tract 4918.02, Fairfax County, Virginia"
510594918031,primcare_3sfca,2.09329169251825,2021,block group,index,"Block Group 1, Census Tract 4918.03, Fairfax County, Virginia"
510594918032,primcare_3sfca,2.13598985609364,2021,block group,index,"Block Group 2, Census Tract 4918.03, Fairfax County, Virginia"
510594918033,primcare_3sfca,2.30123407172851,2021,block group,index,"Block Group 3, Census Tract 4918.03, Fairfax County, Virginia"
510594920001,primcare_3sfca,1.89894528888723,2021,block group,index,"Block Group 1, Census Tract 4920, Fairfax County, Virginia"
510594920002,primcare_3sfca,1.58457762920902,2021,block group,index,"Block Group 2, Census Tract 4920, Fairfax County, Virginia"
510594920003,primcare_3sfca,1.66602850861131,2021,block group,index,"Block Group 3, Census Tract 4920, Fairfax County, Virginia"
510594921001,primcare_3sfca,1.57756863241447,2021,block group,index,"Block Group 1, Census Tract 4921, Fairfax County, Virginia"
510594921002,primcare_3sfca,1.69228015564895,2021,block group,index,"Block Group 2, Census Tract 4921, Fairfax County, Virginia"
510594921003,primcare_3sfca,1.79847279772399,2021,block group,index,"Block Group 3, Census Tract 4921, Fairfax County, Virginia"
510594921004,primcare_3sfca,1.86754939948246,2021,block group,index,"Block Group 4, Census Tract 4921, Fairfax County, Virginia"
510594922011,primcare_3sfca,1.41677838861392,2021,block group,index,"Block Group 1, Census Tract 4922.01, Fairfax County, Virginia"
510594922012,primcare_3sfca,1.78999992069873,2021,block group,index,"Block Group 2, Census Tract 4922.01, Fairfax County, Virginia"
510594922021,primcare_3sfca,2.04511539944807,2021,block group,index,"Block Group 1, Census Tract 4922.02, Fairfax County, Virginia"
510594922022,primcare_3sfca,1.79816332658058,2021,block group,index,"Block Group 2, Census Tract 4922.02, Fairfax County, Virginia"
510594922023,primcare_3sfca,1.96648732060784,2021,block group,index,"Block Group 3, Census Tract 4922.02, Fairfax County, Virginia"
510594922031,primcare_3sfca,1.93105281009491,2021,block group,index,"Block Group 1, Census Tract 4922.03, Fairfax County, Virginia"
510594922032,primcare_3sfca,1.84926425311548,2021,block group,index,"Block Group 2, Census Tract 4922.03, Fairfax County, Virginia"
510594922033,primcare_3sfca,2.00401870633307,2021,block group,index,"Block Group 3, Census Tract 4922.03, Fairfax County, Virginia"
510594923001,primcare_3sfca,2.05499521244027,2021,block group,index,"Block Group 1, Census Tract 4923, Fairfax County, Virginia"
510594923002,primcare_3sfca,2.13720201989767,2021,block group,index,"Block Group 2, Census Tract 4923, Fairfax County, Virginia"
510594924001,primcare_3sfca,1.93022500646434,2021,block group,index,"Block Group 1, Census Tract 4924, Fairfax County, Virginia"
510594924002,primcare_3sfca,1.82786629541731,2021,block group,index,"Block Group 2, Census Tract 4924, Fairfax County, Virginia"
510594925001,primcare_3sfca,1.80662286845837,2021,block group,index,"Block Group 1, Census Tract 4925, Fairfax County, Virginia"
510594925002,primcare_3sfca,1.4678193273527,2021,block group,index,"Block Group 2, Census Tract 4925, Fairfax County, Virginia"
510599801001,primcare_3sfca,2.48138939403043,2021,block group,index,"Block Group 1, Census Tract 9801, Fairfax County, Virginia"
511076101011,primcare_3sfca,0.547641217440716,2021,block group,index,"Block Group 1, Census Tract 6101.01, Loudoun County, Virginia"
511076101012,primcare_3sfca,4.14890381246438,2021,block group,index,"Block Group 2, Census Tract 6101.01, Loudoun County, Virginia"
511076101021,primcare_3sfca,3.94119346637795,2021,block group,index,"Block Group 1, Census Tract 6101.02, Loudoun County, Virginia"
511076101022,primcare_3sfca,4.21031756522305,2021,block group,index,"Block Group 2, Census Tract 6101.02, Loudoun County, Virginia"
511076102011,primcare_3sfca,1.71540681632125,2021,block group,index,"Block Group 1, Census Tract 6102.01, Loudoun County, Virginia"
511076102012,primcare_3sfca,1.41797843540162,2021,block group,index,"Block Group 2, Census Tract 6102.01, Loudoun County, Virginia"
511076102021,primcare_3sfca,0.56462621114027,2021,block group,index,"Block Group 1, Census Tract 6102.02, Loudoun County, Virginia"
511076102022,primcare_3sfca,0.99670004524621,2021,block group,index,"Block Group 2, Census Tract 6102.02, Loudoun County, Virginia"
511076103001,primcare_3sfca,3.41305415475148,2021,block group,index,"Block Group 1, Census Tract 6103, Loudoun County, Virginia"
511076103002,primcare_3sfca,2.19375008929886,2021,block group,index,"Block Group 2, Census Tract 6103, Loudoun County, Virginia"
511076103003,primcare_3sfca,1.80282199777124,2021,block group,index,"Block Group 3, Census Tract 6103, Loudoun County, Virginia"
511076103004,primcare_3sfca,1.61106004045684,2021,block group,index,"Block Group 4, Census Tract 6103, Loudoun County, Virginia"
511076104001,primcare_3sfca,1.47679927186793,2021,block group,index,"Block Group 1, Census Tract 6104, Loudoun County, Virginia"
511076104002,primcare_3sfca,1.55580876096528,2021,block group,index,"Block Group 2, Census Tract 6104, Loudoun County, Virginia"
511076105031,primcare_3sfca,1.66108020226057,2021,block group,index,"Block Group 1, Census Tract 6105.03, Loudoun County, Virginia"
511076105032,primcare_3sfca,1.71600059096838,2021,block group,index,"Block Group 2, Census Tract 6105.03, Loudoun County, Virginia"
511076105033,primcare_3sfca,1.70385724010444,2021,block group,index,"Block Group 3, Census Tract 6105.03, Loudoun County, Virginia"
511076105041,primcare_3sfca,1.65349360237517,2021,block group,index,"Block Group 1, Census Tract 6105.04, Loudoun County, Virginia"
511076105042,primcare_3sfca,1.66573797905697,2021,block group,index,"Block Group 2, Census Tract 6105.04, Loudoun County, Virginia"
511076105043,primcare_3sfca,1.68687475864177,2021,block group,index,"Block Group 3, Census Tract 6105.04, Loudoun County, Virginia"
511076105044,primcare_3sfca,1.68159309689629,2021,block group,index,"Block Group 4, Census Tract 6105.04, Loudoun County, Virginia"
511076105051,primcare_3sfca,1.71517129174792,2021,block group,index,"Block Group 1, Census Tract 6105.05, Loudoun County, Virginia"
511076105052,primcare_3sfca,1.70461732450619,2021,block group,index,"Block Group 2, Census Tract 6105.05, Loudoun County, Virginia"
511076105053,primcare_3sfca,1.72369982436693,2021,block group,index,"Block Group 3, Census Tract 6105.05, Loudoun County, Virginia"
511076105061,primcare_3sfca,1.80293415162254,2021,block group,index,"Block Group 1, Census Tract 6105.06, Loudoun County, Virginia"
511076105062,primcare_3sfca,1.76835221161983,2021,block group,index,"Block Group 2, Census Tract 6105.06, Loudoun County, Virginia"
511076105071,primcare_3sfca,1.62605098578651,2021,block group,index,"Block Group 1, Census Tract 6105.07, Loudoun County, Virginia"
511076105072,primcare_3sfca,1.67633564661851,2021,block group,index,"Block Group 2, Census Tract 6105.07, Loudoun County, Virginia"
511076105073,primcare_3sfca,1.76911239192456,2021,block group,index,"Block Group 3, Census Tract 6105.07, Loudoun County, Virginia"
511076106011,primcare_3sfca,1.60004295999023,2021,block group,index,"Block Group 1, Census Tract 6106.01, Loudoun County, Virginia"
511076106012,primcare_3sfca,1.53989842973437,2021,block group,index,"Block Group 2, Census Tract 6106.01, Loudoun County, Virginia"
511076106013,primcare_3sfca,1.42265865995772,2021,block group,index,"Block Group 3, Census Tract 6106.01, Loudoun County, Virginia"
511076106014,primcare_3sfca,1.56026965396627,2021,block group,index,"Block Group 4, Census Tract 6106.01, Loudoun County, Virginia"
511076106021,primcare_3sfca,1.34046093097803,2021,block group,index,"Block Group 1, Census Tract 6106.02, Loudoun County, Virginia"
511076106031,primcare_3sfca,1.65990984675417,2021,block group,index,"Block Group 1, Census Tract 6106.03, Loudoun County, Virginia"
511076106032,primcare_3sfca,1.68842272177993,2021,block group,index,"Block Group 2, Census Tract 6106.03, Loudoun County, Virginia"
511076106041,primcare_3sfca,1.68977187837096,2021,block group,index,"Block Group 1, Census Tract 6106.04, Loudoun County, Virginia"
511076106042,primcare_3sfca,1.53548081690395,2021,block group,index,"Block Group 2, Census Tract 6106.04, Loudoun County, Virginia"
511076106043,primcare_3sfca,1.43721719938376,2021,block group,index,"Block Group 3, Census Tract 6106.04, Loudoun County, Virginia"
511076107011,primcare_3sfca,1.0808178951156,2021,block group,index,"Block Group 1, Census Tract 6107.01, Loudoun County, Virginia"
511076107012,primcare_3sfca,1.20239125725976,2021,block group,index,"Block Group 2, Census Tract 6107.01, Loudoun County, Virginia"
